month,ret_net,ret_gross,avg_gross_expo,positive,hit_2pct,in_band,shortfall_vs_2pct,cum_hit_rate
2025-11,0.004199653472101383,0.005257302653576046,0.9941576947492021,True,False,False,-0.015800346527898617,0.7469879518072289
2025-12,0.018368477016098117,0.019114287428962262,0.9960886719949946,True,False,False,-0.0016315229839018834,0.75
2026-01,0.027901391529521424,0.028679471911674748,0.9935106179590011,True,True,True,0.007901391529521424,0.7529411764705882
2026-02,0.030261613074918037,0.030743391520680063,0.9977619873843714,True,True,True,0.010261613074918036,0.7558139534883721
2026-03,-0.037710199179814,-0.03447865823032836,0.9078503889762691,False,False,False,-0.057710199179814,0.7471264367816092
2026-04,0.03333354618176054,0.034805755118265,0.98330837406254,True,True,True,0.013333546181760542,0.75
2026-05,0.024115965409056805,0.025353904213535117,0.9930137006885411,True,True,True,0.004115965409056805,0.7528089887640449
2026-06,0.04175643760127001,0.042957689903349694,0.993719101067942,True,True,False,0.021756437601270013,0.7555555555555555
2026-07,0.0021753915388942335,0.0032565042929133536,0.9912754528449499,True,False,False,-0.017824608461105767,0.7582417582417582
2026-08,0.011470032821388587,0.012635253798465751,0.9973492969251854,True,False,False,-0.008529967178611413,0.7608695652173914
2026-09,-0.002282383010213662,-0.0022562931869032354,0.9995367447733855,False,False,False,-0.022282383010213663,0.7526881720430108
