,equity_core,btc_trend,defensive,wd_mom
2020-11-30,-0.002960888584894831,0.008256639404419973,,-0.008544974894324372
2020-12-01,0.0066566548884799265,0.01388292166664094,,0.019771214264042675
2020-12-02,-0.0026660835282762765,-0.012959192786092455,,-0.02433585960930986
2020-12-03,0.0033862669555906745,0.008259882153018636,,0.00549666263891984
2020-12-04,0.0014183602197241458,0.002975568206914065,,-0.0005841708998962506
2020-12-05,2.814058808663325e-08,-0.01932033805491783,,-0.034277553307503324
2020-12-06,2.814058808663325e-08,0.01089533016580666,,0.01671725476301378
2020-12-07,0.006349402511981605,-0.00011088065990750655,,0.011648469198374783
2020-12-08,-0.003425775923127714,-0.004491849908612127,,-0.008931345694060273
2020-12-09,0.01116561992220989,-0.01694076057853932,,-0.02404020092503541
2020-12-10,-0.010531178659497811,0.005644457838865566,,0.02332657005927073
2020-12-11,-0.0026453801449816796,-0.006735079174850009,,-0.011098319197836706
2020-12-12,7.280295019828609e-09,-0.005848734347480051,,-0.014287817694237747
2020-12-13,7.280295019828609e-09,0.008156924463652513,,-0.0032231464062109473
2020-12-14,0.008836905611582251,0.009279713039644621,,0.016469670634650935
2020-12-15,-0.0038072968305518807,0.0001278937994607329,,-0.008721258751153153
2020-12-16,0.003961814776466532,0.001969663033823122,,-0.011237475461177258
2020-12-17,0.00452900160782129,0.019095108115940333,,0.05090613676131919
2020-12-18,0.0019671577789791093,0.004402683074150509,,-0.003145908860365382
2020-12-19,1.2025111755182465e-08,0.007843066210480512,,0.0009239893603353324
2020-12-20,1.2025111755182465e-08,0.007387427455293645,,0.016320846397011732
2020-12-21,-0.013448460335181179,0.0003482337072413796,,-0.008206171936423645
2020-12-22,0.004187413782518218,-0.014683368780182511,,-0.01686604123487691
2020-12-23,0.0005596694605809529,0.00632118877620814,,0.019856687991945475
2020-12-24,-0.0018559641556508731,-0.03863587804547576,,-0.017585925317943965
2020-12-25,1.5200126322549045e-08,0.032373927837917385,,0.014834194413839673
2020-12-26,1.5200126322549045e-08,0.006115072566264212,,0.026236528777704347
2020-12-27,1.5200126322549045e-08,-0.00018613738399228308,,0.04165638292810475
2020-12-28,0.009671773999448503,0.0025125204284223135,,-0.013323295587794
2020-12-29,0.0037349886132740312,0.01771643928118608,,0.021502578555374005
2020-12-30,-0.0017021057757904117,0.006599710782356988,,-0.0051900951621194485
2020-12-31,-0.00040893413723875607,-0.002009977556727344,,-0.001962932048170765
2021-01-01,1.3223753231481782e-09,0.0077254891608449444,,0.002545522752138972
2021-01-02,1.3223753231481782e-09,0.018127559113106578,,-0.0013560773582758146
2021-01-03,1.3223753231481782e-09,0.03662508185796363,,0.01061116331491819
2021-01-04,0.010945031549213597,-0.00045206299364752205,,0.021525685703953357
2021-01-05,-0.016070186029010076,0.0006346082924984282,,-0.0064504329689181236
2021-01-06,0.004302713830410746,0.017820443250004866,,0.004496924036920754
2021-01-07,0.014168575478904308,0.027335988195403733,,0.020804326226100636
2021-01-08,0.009993980494457334,0.0036330822943055575,,-0.006444531196583986
2021-01-09,1.0141443234239977e-08,-0.00014396583381004287,,-0.0053262070875486
2021-01-10,1.0141443234239977e-08,0.00016367126972259926,,0.012929840415752954
2021-01-11,-0.002181919379172776,-0.0003986364157378881,,-0.005051918357123579
2021-01-12,0.0032575445908786223,-0.028074124125144272,,-0.04001001755333036
2021-01-13,-0.0008859874853833812,5.6682511453540466e-05,,-0.010057192116101954
2021-01-14,0.0038291032132712296,0.02714840064853927,,0.021535441175646746
2021-01-15,-0.009278077119870713,0.019779183984708362,,0.02550777721589252
2021-01-16,7.620670225772549e-10,-0.007340619410402292,,-0.014866492186211663
2021-01-17,7.620670225772549e-10,0.021219237887593587,,0.10663334890112947
2021-01-18,7.620670225772549e-10,0.008423732885243921,,-0.014531425955096086
2021-01-19,0.00697698846453788,0.0004498027549948618,,-0.009004396222379907
2021-01-20,0.004008994271992087,-0.005140745093588422,,-0.0032837122926776263
2021-01-21,0.0033403471143297727,0.004524153637106091,,0.028232182086590667
2021-01-22,-0.005973193725683402,-0.035421374851837925,,-0.03232644253009008
2021-01-23,0.0,-0.00047323360232626145,,0.021374044548958953
2021-01-24,0.0,-2.2045604184174794e-05,,0.012644629606427486
2021-01-25,6.505911683301086e-05,8.439618800168452e-05,,-0.005188812860749184
2021-01-26,0.006842351956407439,-0.0002836875788431967,,-0.012195852461819662
2021-01-27,-0.015588439660079447,4.5616271383269635e-05,,-0.0004807449215167453
2021-01-28,-0.008741130780988047,-0.0008853775227474752,,-0.02784618279774455
2021-01-29,-0.0015821995170629394,0.0007268832638343365,,0.048072211587094994
2021-01-30,1.3429171586902684e-08,0.005796068808931208,,-0.000645594443517167
2021-01-31,1.3429171586902684e-08,0.03552140395220917,,-0.038626308219777014
2021-02-01,-0.0023163656860060652,-0.0016631263772570746,,0.023604416830849555
2021-02-02,0.010144007115796718,0.012000475252548005,,-0.0023877604141322663
2021-02-03,0.00859681384789545,0.012362945433950638,,-0.002088436635776111
2021-02-04,-0.00037682481712860555,0.020659617163082657,,0.04513757929634854
2021-02-05,0.014431105943319911,0.0034996160236687598,,0.03289562399886754
2021-02-06,8.223706359583362e-09,0.028191609782887407,,0.0017742914399620083
2021-02-07,8.223706359583362e-09,0.004761854312234641,,0.05973888377421511
2021-02-08,0.003205282849647165,0.00257375886741237,,0.059184896764742645
2021-02-09,0.0008490580069049378,0.036034617883447764,,0.005001689912479542
2021-02-10,0.004338453457027249,0.02352099215901669,,-0.01022069977839776
2021-02-11,-0.002458122908158296,0.030958551531893783,,0.05535535391288803
2021-02-12,-0.0023823559824736424,0.0027530295751872188,,-0.008041070101996924
2021-02-13,5.727340789972795e-22,0.014739444641564107,,-0.0002535165090286987
2021-02-14,5.727340789972795e-22,0.004948960824817833,,-0.012164323130506817
2021-02-15,5.727340789972795e-22,-0.007530914588621572,,-0.005162555689146812
2021-02-16,0.009422051781387112,-0.0034550977737871718,,-0.020998560709553315
2021-02-17,-0.007847553581849676,-0.001102561903904693,,-0.00735683148936788
2021-02-18,-5.7646846328690516e-05,0.01750038222678694,,0.02775514222976928
2021-02-19,0.004720999787559715,0.009545534558511846,,0.052502292919657516
2021-02-20,6.757868297411772e-09,0.03502076889621704,,0.09317918239422023
2021-02-21,6.757868297411772e-09,-0.008235190188048157,,-0.07357594868767643
2021-02-22,-0.012693414960344162,0.01001585578209678,,0.0496915806631926
2021-02-23,-0.0006684284299979985,-0.008649715028152503,,-0.02607609949759713
2021-02-24,-0.00035508340752073137,-0.032521097410911595,,-0.038728868435266454
2021-02-25,0.008980283198750359,0.014521745731501574,,0.027833828394311207
2021-02-26,-0.013840974255232353,-0.020826443290200662,,-0.020836248107793675
2021-02-27,1.4528200605703102e-08,-0.0012146699580322304,,-0.015102495862428273
2021-02-28,1.4528200605703102e-08,-0.0004905005059384851,,0.008669546055773913
2021-03-01,0.0006696786852748194,-0.0007794099241245596,,-0.009205939777055394
2021-03-02,0.007650880551904573,0.0012094621454818895,,0.027051234867450518
2021-03-03,-0.008413850225910333,-0.0035885348461078157,,-0.015575131480616709
2021-03-04,-0.008728434341935529,0.007841282780411768,,-0.0006695934311796075
2021-03-05,-0.0039953183888626195,-0.008992044173378858,,-0.01722953090881999
2021-03-06,1.8899911513187678e-08,-0.0031288388988853157,,0.003216371853582269
2021-03-07,1.8899911513187678e-08,0.005100817991681214,,-0.002950520150458235
2021-03-08,0.01176555017336749,0.009311861328293605,,0.008240885841075041
2021-03-09,0.004775053342915129,0.011159475733532804,,-0.0010724866698791245
2021-03-10,0.00990908202709887,0.015509131913093697,,0.038378777308067956
2021-03-11,0.006440182637624503,-0.009637779536339982,,-0.013947763843570543
2021-03-12,-0.0013923438731364686,0.002530242092312549,,0.00465372151854762
2021-03-13,7.268762321485347e-09,-0.006129494481289511,,-0.023618256782707975
2021-03-14,7.268762321485347e-09,0.01882545480597266,,0.012227941016466931
2021-03-15,0.005680075424394819,-0.013122439707260321,,-0.008470596099834396
2021-03-16,0.006360180067391239,-0.010865036226931014,,0.02312759479979957
2021-03-17,-0.004305989741735223,0.013328683445193753,,0.020854786048401422
2021-03-18,-0.0022943975219800574,0.01204119709295086,,0.018122409933317447
2021-03-19,-0.007045266543492388,-0.009476284317534975,,-0.013482613746281933
2021-03-20,3.7018284315932082e-09,0.011533945442430915,,0.01364660645597523
2021-03-21,3.7018284315932082e-09,0.0007960072734340417,,0.0024292705068770194
2021-03-22,-0.000807135227191178,-0.00658057476596378,,0.000985118492515241
2021-03-23,0.008408407210216693,-0.017219113682336334,,-0.02390786247858417
2021-03-24,-0.0007852896998506293,-0.003949437534618793,,-0.012187266808194515
2021-03-25,-0.009415206540850967,-0.026430296498791278,,-0.010294325229331196
2021-03-26,0.01159949111269007,,,-0.006247863547975658
2021-03-27,5.893057162594661e-09,,,0.028386701143034244
2021-03-28,5.893057162594661e-09,0.003154060352720289,,-0.005096726789580904
2021-03-29,0.012731006049036871,0.0012164567868842267,,0.003652726185019503
2021-03-30,0.0022371353529390204,0.014140468279235964,,0.004303233761806154
2021-03-31,-1.3544090059187095e-05,0.00490063873540445,,-0.0012872475113825063
2021-04-01,0.006211576988827371,0.0062009193582697915,,0.05454002343268947
2021-04-02,1.718202335465721e-22,0.010169078797204386,,-0.010802330054969432
2021-04-03,1.718202335465721e-22,0.014501395051007747,,0.02175442573902832
2021-04-04,1.718202335465721e-22,-0.01197620347069308,,-0.005950930464398007
2021-04-05,0.01085804522184736,0.019628990361399565,,0.06210950589383759
2021-04-06,0.003088276246900589,0.030857820777220213,,0.020145684780525367
2021-04-07,0.0018655638241236584,0.02009776204097897,,-0.015028141449179605
2021-04-08,0.002171428572114683,-0.02695568779754037,,-0.03372929040577245
2021-04-09,0.0005778661794569285,,,0.03161495058706892
2021-04-10,1.718202335465721e-22,0.0007418261667205441,,-0.01396292075840499
2021-04-11,1.718202335465721e-22,0.010430852845653489,,0.06351334667362316
2021-04-12,0.0033964226087779257,0.01149410985911834,,-0.007112447641403983
2021-04-13,0.0008439374214843004,0.0036771063962566107,,0.02111435419472333
2021-04-14,0.0020977989989725398,0.022979334466536192,,0.053353647730122286
2021-04-15,0.0034284288273023636,0.0205585817274197,,-0.0028053002196819906
2021-04-16,0.01096912621087052,0.02152245424416889,,0.01922256618517043
2021-04-17,2.290936447287628e-22,0.02262611859049466,,-0.020852129344596616
2021-04-18,2.290936447287628e-22,-0.009303530327897314,,-0.028290929340209964
2021-04-19,-0.0012454769480380022,-0.011148292075890652,,0.017158790102323677
2021-04-20,-0.007692721462967204,0.0010214411932059986,,0.00928546638865373
2021-04-21,-0.0019181202142377128,-0.0013326873740935608,,-0.006515125022300518
2021-04-22,0.006762536470642344,-0.00021468111459782923,,-0.019889197815852525
2021-04-23,-0.007654002964315653,-0.0008649111170883937,,-0.03990409785867891
2021-04-24,1.8623466202891113e-09,-0.00023790502513006717,,0.0032079255388375518
2021-04-25,1.8623466202891113e-09,0.0004678690275828119,,-0.01267380019687506
2021-04-26,0.00884423494506642,-0.00041406239594473385,,-0.012677844640589027
2021-04-27,-0.0021636493525295447,0.0004869162260331182,,0.046469432885393104
2021-04-28,-0.000454883078009851,1.3575822511432525e-05,,0.0119297134645826
2021-04-29,0.0035309668107321593,0.0012621220232033918,,0.010170027599913764
2021-04-30,-0.003448249989446949,-0.0004677192148053829,,-0.006000487915093162
2021-05-01,9.68755037779503e-10,0.0008678205857814329,,0.028717044799147447
2021-05-02,9.68755037779503e-10,0.012400829186390721,,0.02389284167219168
2021-05-03,0.0045018734267244275,-0.008064424818137659,,0.001440237240471115
2021-05-04,-0.0033551778227983767,0.029322307822338876,,0.02389494089777099
2021-05-05,0.0034621818483947606,-0.020804694662439692,,0.016391442792576635
2021-05-06,-0.0019772572610414546,0.0007170937022438797,,0.06648988232281511
2021-05-07,0.01054831201578591,0.00041479540722085185,,0.03549487750303087
2021-05-08,1.7057482866625767e-10,-0.00010800464199284912,,0.015039924115634746
2021-05-09,1.7057482866625767e-10,0.012172590907516061,,-0.0026209442817898593
2021-05-10,0.006751092187626841,0.016292444275683292,,-0.026733994141452243
2021-05-11,-0.01590571788534459,-0.04017594615182004,,-0.047815226333468415
2021-05-12,-0.006162220665580547,-0.000327831606034982,,0.022268740522146883
2021-05-13,-0.008013234771290071,-0.05369868476347807,,-0.061142087221658
2021-05-14,0.014953390256955211,0.0010476405737764158,,0.04083935549619507
2021-05-15,3.7778312184254605e-09,0.0004044389400057024,,0.04127106904155021
2021-05-16,3.7778312184254605e-09,-0.0002993057329816259,,-0.02384420332519849
2021-05-17,0.002716764525665921,3.647578610159161e-05,,-0.001476274148630081
2021-05-18,-0.0016151327720414523,-0.00019674221440106021,,-0.01769130036868372
2021-05-19,-0.018144542493140944,-9.991538382364955e-05,,-0.001543014124567659
2021-05-20,0.009653412547000272,-0.001359440863185812,,-0.09305654968069632
2021-05-21,0.014043764938789819,0.0009701318350465925,,0.05558084468175347
2021-05-22,5.518494411991675e-09,-0.0005013311176158744,,-0.03251438047212035
2021-05-23,5.518494411991675e-09,-0.00023517890024610285,,-0.016764018055253238
2021-05-24,0.0006662504003777625,-0.000601785197283565,,-0.027156923672423824
2021-05-25,0.004848096372249418,0.0011797573043531959,,0.06596907976860958
2021-05-26,-0.003202376325328099,-0.00037329133820444653,,0.0007388863464847217
2021-05-27,0.0027374431202362264,0.0001416722887904753,,0.015599898148610226
2021-05-28,0.0017998857848231695,-0.0003795494321671487,,-0.015845761204339774
2021-05-29,1.1241294333116272e-09,-0.00048574279221873576,,-0.020494241794545894
2021-05-30,1.1241294333116272e-09,-0.00019365196857221221,,-0.01738852705107598
2021-05-31,1.1241294333116272e-09,-2.2715910299667624e-05,,0.020974534269965078
2021-06-01,0.003976221580049506,0.0005961500983892052,,0.029067767293865423
2021-06-02,-0.006469498481417307,0.001165616788790096,,-0.0034147584385376814
2021-06-03,-0.0028270189869197804,0.0012346295614574176,,0.004715066854877575
2021-06-04,0.008185069153088528,-0.0051172716944578485,0.0022903420644867834,0.013737917564628936
2021-06-05,1.1131883420947137e-09,-0.0059382494646578925,2.625488070463327e-07,-0.016965392538045198
2021-06-06,1.1131883420947137e-09,-0.0013386514773305956,2.625488070463327e-07,-0.009273991887378069
2021-06-07,0.0038573528020759175,3.330112956774183e-05,,0.0026477225974380265
2021-06-08,-5.894301469209247e-05,-0.010870057283976251,0.0008247820244900171,-0.016248842516786124
2021-06-09,-0.00222837149985047,-0.0017084382286053073,0.000544743089770862,0.000618549815139206
2021-06-10,0.0020275471441402798,0.0052855641319139775,,0.013484429901518775
2021-06-11,0.0034609096342648866,-0.005163104973009545,,-0.008310902072639539
2021-06-12,3.9312766431677803e-10,-0.002344144874238161,,-0.01391839940096112
2021-06-13,3.9312766431677803e-10,-0.0021187629112871227,,-0.004370415289039146
2021-06-14,-0.0009978681512453438,0.0038796426240443045,,0.018194934391811347
2021-06-15,0.003163252485960267,0.0012040553686832106,,0.004758002501217165
2021-06-16,-0.0029277460414666354,-0.0023480414502516666,,-0.003043748957990098
2021-06-17,-0.00873614708831511,-0.004040357909860383,,-0.01102890006573275
2021-06-18,-0.005700130846223828,-0.0005205142445255278,,0.000630720294000918
2021-06-19,5.035975841970215e-10,-0.004383275141026835,,-0.014594486358174886
2021-06-20,5.035975841970215e-10,-0.0026727639272712063,,-0.007371730847855674
2021-06-21,-0.00223181138473492,-0.0018418864439258568,,0.0020412031003120756
2021-06-22,0.008917798322343585,-0.03751252900993442,,-0.05466913857840719
2021-06-23,0.0037315148147094544,0.006951497815630209,,-0.0023608369174519797
2021-06-24,0.0022398996847222134,0.011737529286167768,,0.01574271971057718
2021-06-25,0.0032883770895097172,-0.022254382728110263,,0.0033259693587495867
2021-06-26,1.1981022827676368e-09,0.05209532554264396,,-0.012305857350076685
2021-06-27,1.1981022827676368e-09,-0.005862064132592911,,0.0028070518043378737
2021-06-28,0.003982634227719819,-0.01877806191725106,,0.012406108376470118
2021-06-29,0.0010996015597261799,-0.0054450220965996665,,-0.0010932184643914545
2021-06-30,-0.0015520130457584295,-0.012039527434836994,,0.007877052281428367
2021-07-01,0.004593758593534795,-0.0021242966316697724,,-0.004953405429052328
2021-07-02,0.005796004875377682,0.01710921137625079,,-0.00961405103033564
2021-07-03,8.210825501782786e-10,-0.0034250372638786873,,0.0019207460163803538
2021-07-04,8.210825501782786e-10,-0.00704182275659956,,0.0007144063502583818
2021-07-05,8.210825501782786e-10,-0.010435595149760628,,0.00972097650620118
2021-07-06,0.003640680055246986,0.014757339330350734,,-0.009450077541704077
2021-07-07,-0.0017513756019740636,-0.014856424377371285,,0.0020095311615575813
2021-07-08,-0.008673581091565467,-0.00012089623953796785,,-0.0019672241927022726
2021-07-09,0.009202170614300629,0.02020075879756918,,-0.013202090851521122
2021-07-10,9.266537369457715e-10,-0.0074713085153024624,,0.004265486289389714
2021-07-11,9.266537369457715e-10,0.005746435081812493,,-0.0038427799041715846
2021-07-12,0.005067405905074401,-0.004545395742213276,,0.002835903674228821
2021-07-13,0.002502801640834126,0.009048253836362222,,-0.00921535443788245
2021-07-14,0.0021646981634907544,0.008618435168588755,,-0.009669301643440245
2021-07-15,-0.003308344775490666,-0.0016444114406786719,,0.0031497486088051295
2021-07-16,0.004365975079281524,0.011125142869976783,,-0.008670469819120624
2021-07-17,0.0,0.012413341494987809,,-0.008788953210985474
2021-07-18,0.0,-0.0035054091017124784,,-0.0010304297814830458
2021-07-19,-0.018251048582790495,-7.361187225637922e-05,,0.0021661531182589847
2021-07-20,-0.00036511178102914906,0.019598429502105205,0.0021691805768578962,-0.013648522333017995
2021-07-21,0.0068948431247584175,0.016185860654056836,,-0.01928099658405466
2021-07-22,0.002260237701749043,-0.0397688950991633,,0.03654305001367134
2021-07-23,0.0031784583112143897,-0.00922465528169377,,0.001953382693431051
2021-07-24,6.363986743084317e-07,-0.008725184200066185,,0.009819118671428992
2021-07-25,6.363986743084317e-07,-0.0006952390110830434,,0.0014830402559357864
2021-07-26,0.00128429146614082,-8.491386324649992e-05,,0.0008630933590212562
2021-07-27,0.0013007608653755102,-0.0005063778510119626,,0.0012500091530771827
2021-07-28,0.0019548884458025473,-0.00019539993548742384,,0.008448915179027206
2021-07-29,0.002164322919330827,1.3752503036028395e-05,,0.00032124199548454874
2021-07-30,-0.0010024043327521521,6.301318101159845e-05,,0.002763767883313336
2021-07-31,7.936507759113131e-08,-0.0003599934763812395,,0.00485212068527295
2021-08-01,7.936507759113131e-08,0.00010572335721334349,,-0.0006530733578629761
2021-08-02,0.004562996707004846,0.00033847955364675933,,-0.00962672886207622
2021-08-03,-0.0038948499571602813,9.663713700773264e-05,,0.006582628578157227
2021-08-04,0.0038195701541891783,0.0007190996270150336,,-0.0005814040741331867
2021-08-05,0.0011239062073491778,-0.0005700598186141721,,0.0073618267142603385
2021-08-06,0.002949018178440104,6.288887895702752e-05,,0.003405310368161081
2021-08-07,4.82835240734526e-11,-0.00042768856939423225,,0.006308738659749616
2021-08-08,4.82835240734526e-11,-0.006519123844997449,,0.015450548698983952
2021-08-09,0.0014722927317262378,0.001959507303577509,,-0.01874195187815502
2021-08-10,-0.0008944667858784277,-0.001560297326116145,,0.015013433303239569
2021-08-11,0.004116184117615596,-0.00013050134921092148,-0.0013741795310206102,0.0009245514257813814
2021-08-12,-0.0004165384468888361,-0.0008047211310308182,0.00039472681687291336,0.010177143517710848
2021-08-13,0.003867885508737873,1.1672697716329322e-05,-0.0013765498686966274,-0.013621399637907297
2021-08-14,1.762258729856727e-22,-0.008117254526556232,8.071201452564142e-07,0.0393182886489439
2021-08-15,1.762258729856727e-22,-0.004577133677038047,8.071201452564142e-07,0.0353903493135352
2021-08-16,-0.00015725294204859362,0.032970340526915165,-0.001094570717939637,-0.0010103636377250885
2021-08-17,0.00033024293037521075,0.0011975245219481973,0.0019672619394913776,-0.0164294122942208
2021-08-18,-0.001418750831135345,-0.011729844131373176,0.0012513243612744533,-0.019612208103602837
2021-08-19,-0.014156098924412077,0.03984509072964058,0.002467063679846246,0.016545752933053673
2021-08-20,0.009632354361421321,0.06397130216027865,0.0014596751940586597,0.02916601585719574
2021-08-21,7.506925736436236e-10,0.05917349725288202,4.1677676455327024e-07,0.0035367342811757243
2021-08-22,7.506925736436236e-10,-0.006275746600578663,4.1677676455327024e-07,-0.009401365403020095
2021-08-23,0.004545399296342894,0.006526334269844793,-0.0040772542505300895,0.012112945844551857
2021-08-24,0.0017536596652888425,0.02014319633077362,-0.0013467022637696884,0.014700960731030605
2021-08-25,-0.0015427640388053286,-0.022733994734786676,0.0003640270680208501,0.0046371665369439275
2021-08-26,0.0004007286126317965,0.006483257590276376,-0.0007868407004545465,-0.01185442077060518
2021-08-27,-0.001757336062257282,-0.026146175134715677,0.0015749166940374451,-0.012131941698680579
2021-08-28,3.183621515127838e-07,0.04269751000480602,2.6733227321488898e-08,0.04682347574299104
2021-08-29,3.183621515127838e-07,-0.0026544555505704152,2.6733227321488898e-08,0.001042492640211274
2021-08-30,0.004361852070511658,-0.004271946632571786,-0.004716889522092301,-0.005162337836922179
2021-08-31,0.0013275312669082456,-0.007080943944519652,-0.0015801083653338081,-0.002110081989757937
2021-09-01,-0.0004956678681633157,0.011717002002808367,-0.0007909281608823311,0.0016399897857088295
2021-09-02,0.002026922073581394,0.019932812480866636,-0.0007913619524059607,0.011546173260839607
2021-09-03,-0.0008549562772710442,0.007541658599606097,-0.0035641073252146924,0.021024354013980704
2021-09-04,2.405736033982587e-10,0.012788278009806772,2.7806020670463166e-08,0.009023808123726103
2021-09-05,2.405736033982587e-10,-0.003442983129484921,2.7806020670463166e-08,-0.0038115737866724437
2021-09-06,2.405736033982587e-10,0.01467317292586159,2.7806020670463166e-08,0.0057317743217617624
2021-09-07,0.0006366614575838061,0.00239335855303501,,0.018195093081123173
2021-09-08,-0.007369144705891502,-0.046932051026577666,,-0.018616099385105153
2021-09-09,0.0020660029070126112,-0.0006387334000339534,,0.010505630818125227
2021-09-10,-0.0003098559256978198,-0.00026697062003592375,,0.011359926209699875
2021-09-11,4.015029269667487e-09,-0.0008312772613451479,,0.022732812898218432
2021-09-12,4.015029269667487e-09,8.438873967357927e-05,,-0.0016731490240686278
2021-09-13,-0.002689935176472508,0.0006466286412572563,,0.022528317472032242
2021-09-14,-0.0008516524880699985,-0.000956269099434622,-0.003943824438967985,-0.016543196219289083
2021-09-15,-0.00940600569959095,0.00033131173353685185,0.0011878879589054263,-0.017604336652530334
2021-09-16,0.005584948810179054,0.005962276343478711,,-0.0019491045245028833
2021-09-17,-0.0027187733605452506,-0.005614763202331759,,0.005310376739814856
2021-09-18,7.986018583584704e-07,-0.008751762922268985,,-0.01710898607836898
2021-09-19,7.986018583584704e-07,0.0070085235671276305,,0.04130267461934717
2021-09-20,-0.009648264685395484,-0.008404698769857362,0.003145219275657585,-0.005426702986686781
2021-09-21,0.002850886388954923,-0.029796476345853525,-0.0011755504879133404,-0.04924147854739426
2021-09-22,-8.983734049116604e-05,-0.0011672757032985678,0.0003924709809277277,-0.021496430870698857
2021-09-23,0.003797170016807223,0.0018669509723345315,-0.001653420836142565,0.05993087137207587
2021-09-24,0.0019698299291999923,8.617539292441173e-06,-0.003166820265200184,0.012722556109821977
2021-09-25,6.447703485311681e-07,-0.001082623163591138,2.8614253510137837e-08,-0.014476421815375859
2021-09-26,6.447703485311681e-07,-6.055789656136753e-05,2.8614253510137837e-08,-0.015682919048571508
2021-09-27,0.001044136313946432,-0.00026103412456951594,0.0010420233817347543,0.0011400935049106786
2021-09-28,-0.004972334235600983,-0.0004279030370239537,0.0010800754755123027,-0.011771364605490338
2021-09-29,-0.007532402492208031,-0.00026997587317714294,0.002508245362131636,-0.02129519094285056
2021-09-30,0.004734041559175864,0.00026070338040455555,0.002167471246039449,0.008751546685084488
2021-10-01,-0.009815449685021552,0.0007303634059526199,-0.0029162681435396494,0.008821263544671828
2021-10-02,6.78670791411662e-08,0.002330082009891413,2.929766254373802e-07,0.013402727929594788
2021-10-03,6.78670791411662e-08,0.0022082810736788945,2.929766254373802e-07,0.0034715288179548455
2021-10-04,0.004833851821120755,0.004683461634709766,-0.001566285966094681,0.004053096797814476
2021-10-05,-0.004237224536143824,-0.002903372716379344,0.002310543662654304,-0.008784451522388914
2021-10-06,-0.0017859976607597998,0.011596104419449034,0.0030816650832210576,-0.00452608792670835
2021-10-07,0.018495564335380726,0.0012973104545003188,-0.0015504272573048817,-0.01121554695576973
2021-10-08,0.0027744968492660047,0.001384768946432545,-0.0015535006620525052,0.011097703485864386
2021-10-09,1.523984934389506e-08,-0.004185389239201622,1.9893908746016612e-08,-0.009568711437606707
2021-10-10,1.523984934389506e-08,0.011065510824623046,1.9893908746016612e-08,5.724491184282892e-05
2021-10-11,-0.003659766745766788,-0.018041834544712046,0.0011667412349719124,-0.01360419627237714
2021-10-12,-0.00436192264748832,0.005057307998127817,0.002718381816794034,0.007730718553165248
2021-10-13,-0.003260034406034301,-0.005658138707696034,-0.0019366198064485062,0.009499323363128084
2021-10-14,0.008807539812845438,0.03276879637274294,-0.0038821084822420644,0.0017669880951747784
2021-10-15,0.011185783488325472,0.009330630978962496,0.0007791895588882391,-0.0021928246276330925
2021-10-16,1.1673327438082785e-08,0.02370009556508597,2.00316408767583e-08,0.012260889059059265
2021-10-17,1.1673327438082785e-08,-0.008422608816041302,2.00316408767583e-08,-0.004545884821658934
2021-10-18,-0.0010102087196117871,-0.003265505698150672,1.4143247468702319e-08,0.0005709422330103477
2021-10-19,0.008413604581649647,-0.0024047217225484554,-0.0035030673451378175,0.0021963517224779334
2021-10-20,0.006906560862112942,0.008140143666174335,0.00039057753306318265,0.005123002093106896
2021-10-21,0.0031749253811113915,0.039240829876629656,-0.0011709714624940583,0.01537566923538333
2021-10-22,0.001868841368068051,-0.017309559501119908,0.00078165842132804,-0.014373932793156378
2021-10-23,4.934324706195856e-22,0.0016858598061079539,2.0770601759553105e-08,-0.0031722705292219666
2021-10-24,4.934324706195856e-22,0.011097985750066628,2.0770601759553105e-08,0.0032181122920036053
2021-10-25,0.0040346705153277655,-0.006188158224849622,0.0015617921401752555,-0.008781476836413527
2021-10-26,0.0041037381587388354,0.016479139315140206,,0.017885335339551202
2021-10-27,0.0005936623053550932,-0.006621676542375061,-5.408855156995096e-08,-0.007069575154179155
2021-10-28,-0.004354846717463965,-0.0413879657325745,-0.0011702298731300976,-0.025655470596232757
2021-10-29,0.0018250157119672154,0.035598857856394966,-0.005048095378882638,0.014447068746722217
2021-10-30,2.467162353097928e-22,0.010811072127782812,2.0631414098036107e-08,0.015275946744309338
2021-10-31,2.467162353097928e-22,-0.008381132685888176,2.0631414098036107e-08,-0.00826118825752898
2021-11-01,0.00783463118888074,0.0032723953528109775,0.005038355914528444,0.0034344030707424544
2021-11-02,0.00045969519985888805,0.007398564677668036,-0.0007022263415586428,0.028619309549272654
2021-11-03,0.002518502156783509,0.01158273401354212,0.0009851806908884866,0.01575128644340206
2021-11-04,0.008231379393573962,0.012080191638941886,0.0005353554562941098,0.018943385700761473
2021-11-05,0.006110175830184631,-0.00496676718138565,0.0017378808339864494,0.0008424140616064824
2021-11-06,4.934324706195856e-22,-0.0018166964520163998,2.937142637596908e-07,0.0003959414686367342
2021-11-07,4.934324706195856e-22,0.0061275221271495095,2.937142637596908e-07,0.026424180728466876
2021-11-08,0.0025764291461112775,0.008996059454578657,-0.0024871636550321406,0.013954153495159808
2021-11-09,0.0006078459753213543,0.019694725124410555,0.0014586654714850778,0.005954087569571687
2021-11-10,-0.006036601820018824,0.00229968972304241,0.0014807541541807683,-0.011407409337175378
2021-11-11,0.0006213181164902046,-0.01360850521717216,0.002179489678264591,-0.010206918258138973
2021-11-12,-0.0010051552013167755,0.004356868716021941,0.00021856935841916775,0.005210449222492453
