,ret_gross,ret_net,cost,gross_exposure,turnover,nav_gross,nav_net
2022-11-19,-0.0003007152274928694,-0.00030115980189254424,4.4457439967484823e-07,0.5965167423963643,0.000182100387192428,2.393226818621323,2.213154113919207
2022-11-20,0.000377796021883528,0.00033484302574239295,4.295299614113507e-05,0.601608018186182,0.01617633156288608,2.3941309701928635,2.2138951731391456
2022-11-21,-0.002869701543021387,-0.0028766408123208995,6.939269299512451e-06,0.590689414919852,0.011097162401174747,2.387260528853506,2.207526591929893
2022-11-22,0.004417730317461446,0.004410482739397687,7.247578063759675e-06,0.5837942261112911,0.008929149086225151,2.397806802067501,2.217262849860361
2022-11-23,0.0005783106207087481,0.0005712150909549079,7.095529753840215e-06,0.5850674245490549,0.005517584394527078,2.399193479207544,2.218529383860815
2022-11-24,-0.006807873098224219,-0.006814489484986063,6.616386761843977e-06,0.5877366083640133,0.0026691838149582644,2.382860074463012,2.2034112387023628
2022-11-25,0.0026203621355326344,0.0026160163626297566,4.34577290287774e-06,0.5899698235563073,0.0022332151922942337,2.3891040307764078,2.20917539855641
2022-11-26,0.0006656077959705402,0.0006569573905055063,8.650405465033846e-06,0.5863739457153904,0.0035958778409168916,2.390694237044677,2.2106267326614146
2022-11-27,-0.0007556701704385199,-0.0008082559973354511,5.258582689693123e-05,0.5912053103386118,0.02060794869660959,2.3888876607231033,2.208839980346871
2022-11-28,-0.006599730267862114,-0.0066066633550070425,6.933087144928363e-06,0.6033814291851683,0.01247996088230854,2.3731216465221068,2.194246918191639
2022-11-29,0.0010119918734119637,0.0010075087278210784,4.483145590885158e-06,0.5952050148229346,0.008285436043426846,2.375523226343005,2.1964576411127115
2022-11-30,-0.002418552110238493,-0.002445774368709793,2.722225847130017e-05,0.5730681508117651,0.02213686401116957,2.369777899631013,2.191085601312121
2022-12-01,0.016254580519509173,0.01625055876103537,4.02175847380366e-06,0.5781004981790587,0.006112012937723633,2.4082976453139184,2.226691966626702
2022-12-02,-0.01051685361165684,-0.010707333241651958,0.0001904796299951196,0.8230791204816196,0.24497862230256115,2.382969931524854,2.2028500337135206
2022-12-03,-0.0023106758740619585,-0.0023162671173317007,5.591243269741915e-06,0.8264364607739948,0.0033573402923753456,2.377463660395464,2.197747644616017
2022-12-04,0.0031517269891478336,0.0031087839503018697,4.2943038845963717e-05,0.8168154564854688,0.021611595334862403,2.384956776779651,2.2045799672204134
2022-12-05,0.0007630705494364291,0.0007511737161402197,1.189683329620946e-05,0.8032439005584019,0.01357155592706747,2.38677666705769,2.206235989746919
2022-12-06,-0.008745518244484989,-0.00874863277682785,3.1145323428604015e-06,0.7997217949762812,0.004644080580047712,2.365903068170426,2.186934441253602
2022-12-07,-0.016864497123077214,-0.01686925544371822,4.75832064100644e-06,0.792819811512643,0.006901983463638118,2.326003302683786,2.15004248552543
2022-12-08,0.00887285415217079,0.008869223348412945,3.6308037578439387e-06,0.7887663633889037,0.004053448123739339,2.346641590745967,2.1691116925381317
2022-12-09,0.0014558712335701594,0.0008271631797511779,0.0006287080538189816,0.9962571378370811,1.1354033048177234,2.3500579987334334,2.170905901862967
2022-12-10,-8.211788641824195e-05,-0.00015741583423012565,7.52979478118837e-05,0.9634049427542013,0.044959544992964465,2.349865016937617,2.17056416689939
2022-12-11,-3.017315743189184e-05,-9.527235794550937e-05,6.509920051361753e-05,0.9990401721374407,0.04192508193205332,2.349794114090517,2.1703573721331377
2022-12-12,-0.0015389708081724194,-0.0015426075270007446,3.6367188283251827e-06,1.0,0.00432009057279402,2.3461778495437167,2.1670093625146034
2022-12-13,0.03242762272305014,0.032423699638015134,3.923085035004187e-06,0.9965915503750127,0.005896917144602279,2.4222588196898975,2.2372718231975437
2022-12-14,-0.015985570686443865,-0.01605302962375101,6.745893730714541e-05,0.9967115950672759,0.07161407573063679,2.3835376301068827,2.2013568323433703
2022-12-15,-0.015107361446420805,-0.015115414127333235,8.052680912429529e-06,1.0,0.00656405465358686,2.347528665607713,2.168082412180466
2022-12-16,-0.015958707377413377,-0.015962317892863107,3.610515449727675e-06,0.9969336840354887,0.00527489423512316,2.31006514257319,2.133474791499316
2022-12-17,-0.0005233066842019966,-0.0005256262584831202,2.319574281123596e-06,0.9984273070402767,0.0014936230047880219,2.3088562700431394,2.1323533811270923
2022-12-18,-0.0009148360266058417,-0.0010846202642067542,0.00016978423760091258,0.9999999999999998,0.14979982309433396,2.3067440451470493,2.130040587439472
2022-12-19,-0.0008612380150465398,-0.0012135315198018631,0.0003522935047553232,0.29756630068875933,0.75639553487293,2.3047573894843865,2.1274557160481566
2022-12-20,0.0003984794274069465,0.0003864606158172915,1.2018811589655e-05,0.2808074979947026,0.016758802694056656,2.3056757878892604,2.1282778938943046
2022-12-21,-0.00016954970341640267,-0.00017164274325543664,2.09303983903399e-06,0.27861926969724904,0.0029259655664106974,2.3052848612432495,2.1279125904381866
2022-12-22,0.0012577578744241895,0.001254658137083431,3.0997373407584893e-06,0.27560199919997497,0.003017270497274138,2.308184351430269,2.130582393284782
2022-12-23,-0.004083894827558614,-0.004086937295777146,3.0424682185322855e-06,0.2792799631122976,0.003677963912322775,2.2987579692964113,2.1218748366399405
2022-12-24,-1.3781968675845153e-05,-1.3801132277287213e-05,1.9163601442061225e-08,0.27928557937206416,1.3019678035898659e-05,2.298726287886085,2.1218455523646442
2022-12-25,0.0005192986662279497,0.0005169412646375618,2.3574015903879963e-06,0.2777958634209048,0.0014897159511594064,2.2999200133814073,2.122942421887849
2022-12-26,-9.58822008587979e-05,-9.835086322890546e-05,2.468662370107565e-06,0.2762375588450287,0.001558304575876173,2.2996994919887253,2.122733628668071
2022-12-27,-0.0008988792284179829,-0.0008997044026233091,8.251742053261911e-07,0.27675143762719717,0.0006543492637213637,2.2976323398837732,2.120823795876762
2022-12-28,-0.0012618178120062913,-0.0012634869684987223,1.6691564924308388e-06,0.27396426420271414,0.002841932496336637,2.294733146471866,2.1181441626481896
2022-12-29,0.004137175200288178,0.0041334091042451,3.7660960430789252e-06,0.2674762567365269,0.006510165549005421,2.304226859536729,2.1268993190141834
2022-12-30,0.001118343200141595,0.0011178176844805674,5.255156610276772e-07,0.2680352456526527,0.0005589889161256296,2.3068037759766753,2.129276804686087
2022-12-31,0.00010424458773145458,0.00010203928820274398,2.205299528710612e-06,0.26716517541982043,0.001473724447078979,2.3070442477852793,2.1294940745756237
2023-01-01,-0.00022862711182043455,-0.0002403062792252945,1.1679167404859924e-05,0.2689405694765971,0.007937215541778165,2.306516794922066,2.12898234377793
2023-01-02,-0.00019573038187782697,-0.00019671663786551832,9.86255987691343e-07,0.2683235754221069,0.0006169940544902284,2.3060653395089883,2.1285635375291867
2023-01-03,0.0011418958200234888,0.0011412173728872108,6.784471362779348e-07,0.2676072743715233,0.0007163010505836162,2.308698625880875,2.1309926912175094
2023-01-04,-0.0024534203706424416,-0.0025424743434496583,8.90539728072165e-05,0.31891214851683836,0.05697351460731474,2.3030344176424644,2.1255746969740104
2023-01-05,-0.0035982744399134796,-0.0037012194135753467,0.00010294497366186685,0.4965245422831381,0.1776123937662996,2.2947474677632207,2.1177074786405656
2023-01-06,0.0010547624703652436,0.0008059788718946981,0.00024878359847054545,0.38341798053523923,0.18966980850518544,2.2971678812711827,2.1194143061252033
2023-01-07,0.00010727221560202881,0.00010726514823029352,7.067371735300372e-09,0.3834123530565515,5.62747868760715e-06,2.2974143035594166,2.1196416454149114
2023-01-08,4.042398453931244e-05,-2.950956253342424e-06,4.3374940792654855e-05,0.3811267137403653,0.030029363713213367,2.297507174199704,2.119635390445143
2023-01-09,0.013667466477634482,0.013667445578616193,2.0899018289196176e-08,0.3810942870964472,3.763968479160028e-05,2.328908276485203,2.1486053917905608
2023-01-10,-0.0018839395408397051,-0.0019138432988342424,2.990375799453715e-05,0.33291583217662246,0.048178454919824865,2.324520754096144,2.1444932977596434
2023-01-11,0.0035177182365062746,0.0032396448605193076,0.00027807337598696714,0.9921973973310914,0.9244249920127268,2.3326977631439654,2.151440694450148
2023-01-12,0.007385508536777479,0.006926110476805204,0.0004593980599722755,0.9920953022501484,1.506837473642487,2.349925922387387,2.1663418103842043
2023-01-13,-0.0007574995245062824,-0.001095629337303982,0.0003381298127976993,0.1334684438865463,0.8605073455472811,2.348145854618554,2.163968302742119
2023-01-14,0.00026044600768228147,0.0002537943085916044,6.651699090677002e-06,0.13764353337580856,0.0041750894892623,2.348757419831845,2.1645175055813275
2023-01-15,0.0010832748643547373,0.0010629473135445175,2.032755081021988e-05,0.13773407547586683,0.009941546517916261,2.3513017697072156,2.1668182736490054
2023-01-16,-1.0890226647810653e-05,-1.0927948978686823e-05,3.772233087615859e-08,0.13771681790074206,1.72575751247947e-05,2.351276163498026,2.1667945947694647
2023-01-17,0.008984464846089482,0.008725413970158918,0.0002590508759305652,0.9932631220958944,0.8599733847308226,2.3724011215324223,2.185700774597131
2023-01-18,0.0016593611974811977,0.0016580125079437688,1.3486895374289559e-06,0.9931067449441311,0.004021595261851943,2.376337791898354,2.1893246938200353
2023-01-19,-0.012702783899310713,-0.012755568387979815,5.278448866910155e-05,0.9955952541165254,0.14567685175305112,2.346151686456104,2.1613986129645206
2023-01-20,0.0018367856754510816,0.001825425118773852,1.1360556677229637e-05,0.995827210432324,0.03129156547600158,2.350461064266222,2.165344084284309
2023-01-21,0.0014987621464214748,0.0014885157606088614,1.024638581261342e-05,0.9997233940294092,0.003896183597085187,2.3539838463359817,2.1685672330809074
2023-01-22,-0.00027513037658009095,-0.0002842094466846056,9.079070104514637e-06,0.9963049357074869,0.0034184583219224783,2.3533361938738757,2.167950905787495
2023-01-23,-0.0003976102633227135,-0.000637823611543237,0.0002402133482205235,0.9897544560003422,0.6877242403927813,2.3524004832501424,2.1665681355111173
2023-01-24,0.006181384234542565,0.005947873057284442,0.00023351117725812275,0.9936291187266046,0.6752444898187905,2.3669415745106352,2.1794546077510946
2023-01-25,-0.0030731443075512773,-0.0030872532980843474,1.4108990533070174e-05,0.9942933053567684,0.03522445995019964,2.3596676214846215,2.17272607932529
2023-01-26,0.008803206463501287,0.008782476991649347,2.0729471851940076e-05,0.9951996461224859,0.0571679214082734,2.3804402627417898,2.1918079961261205
2023-01-27,-0.0029523860845640745,-0.0029533165270033885,9.304424393138783e-07,0.9947455283291662,0.0015903633289402462,2.3734122840349348,2.185334893347143
2023-01-28,0.0007113751110068306,0.0007110011530244786,3.739579823519804e-07,0.9948841790243332,0.00013865069516717267,2.375100670461955,2.1868886689760574
2023-01-29,-0.0002001349484633355,-0.0002007497241452803,6.147756819448062e-07,0.9951115572605442,0.00022737823621079255,2.3746253298116766,2.186449651679024
2023-01-30,-0.0010694237794710664,-0.0010725069111153667,3.083131644300407e-06,0.9959705157072855,0.006751089690118228,2.3720858490166417,2.1841046693167927
2023-01-31,-0.004100865048840974,-0.004112482378940766,1.1617330099791606e-05,0.9952739600532747,0.03587032099046503,2.362358245065559,2.175122577350465
2023-02-01,0.007553327858316989,0.007551530046852209,1.797811464780325e-06,0.9955397680022419,0.004876219611716003,2.380201911409338,2.191548080848914
2023-02-02,0.009882269493802314,0.009879214632278673,3.0548615236405293e-06,0.9949100839208416,0.008278205977464587,2.4037237081475484,2.2131988547165786
2023-02-03,-0.01900419162486241,-0.01901023179219119,6.0401673287816186e-06,0.9960605122329883,0.013984477292807315,2.3580428821846877,2.1711254314862045
2023-02-04,9.145339600255819e-05,9.069443602665254e-05,7.589599759056426e-07,0.996406225072512,0.0003457128395237489,2.358258533214183,2.171322340482756
2023-02-05,-0.0001762738287457338,-0.00018510957558425954,8.835746838525735e-06,0.9989756845847526,0.00469614912355722,2.3578428339533613,2.170920407925853
2023-02-06,-0.005204280897028169,-0.005215704826944358,1.1423929916189462e-05,1.0000000000000002,0.029284769729460463,2.345571957534423,2.159597527875322
2023-02-07,-0.0026879542818295495,-0.0028267047351659288,0.00013875045333637916,0.9945909651732058,0.3557724446624037,2.339267167347829,2.153492983317224
2023-02-08,0.007868149628466483,0.00786257864663169,5.570981834793293e-06,0.993815521524241,0.015647098540692392,2.3576728714414807,2.170424991263525
2023-02-09,0.0033540860800894503,0.003353860340302052,2.2573978739831087e-07,0.9933339754303886,0.0004815460938525432,2.365580709200987,2.177704293563324
2023-02-10,-0.015215637036540438,-0.015217130561391934,1.4935248514958114e-06,0.9947421535702629,0.00356008801507919,2.329586891749143,2.1445658830040673
2023-02-11,-0.00016458636025276088,-0.0001726276208222002,8.041260569439316e-06,0.998759334184974,0.0040171806147112025,2.3292034735217375,2.1441956716979877
2023-02-12,2.7091213026734314e-06,-2.696910296684363e-05,2.9678224269517063e-05,0.9839742128733899,0.014785121311584003,2.3292097836164856,2.1441378446641366
2023-02-13,0.007442017512986778,0.007236694347804381,0.000205323165182397,0.9805576057025611,0.5412133885989561,2.3465438036175796,2.159654314885531
2023-02-14,0.0029358949548356325,0.002735012425773933,0.0002008825290616999,0.9926163192920932,0.5384417086813256,2.3534330097319214,2.165560996272119
2023-02-15,-0.004866578862160776,-0.00490293585368592,3.6356991525144476e-05,0.9935543004595709,0.09858368326668203,2.3419798423932487,2.154943389620153
2023-02-16,-0.004891580542690786,-0.005058436373118699,0.00016685583042791295,0.9940683870532901,0.4533688067653724,2.330523859364824,2.144042745596087
2023-02-17,-0.0058789576239549534,-0.005879345816781661,3.8819282670718645e-07,0.993140672513377,0.0009277145399130518,2.316822808354002,2.1314371768487654
2023-02-18,1.1595530421821193e-06,1.1595530421821193e-06,0.0,0.993140672513377,0.0,2.316825494832938,2.1314396483632283
2023-02-19,-4.671293109858154e-05,-6.852252640389865e-05,2.180959530531711e-05,1.0,0.015954812326010828,2.31671726912323,2.131293596733645
2023-02-20,-0.0011133834768304782,-0.0015323957370914658,0.0004190122602609875,1.0000000000000004,0.3923329273206924,2.3141378743953007,2.12802761151152
2023-02-21,0.0005396460855551689,0.0005081644324396123,3.1481653115556624e-05,0.9999999999999997,0.029558438835746933,2.315386689840653,2.1291089994549397
2023-02-22,-0.01084750875621846,-0.010900437404224457,5.292864800599754e-05,0.9999999999999999,0.0504874242180574,2.290270512448575,2.1059007800796103
2023-02-23,0.0001487952180532577,-3.523492941765923e-05,0.00018403014747091692,0.9916069543721948,0.4263848982677169,2.2906112937488756,2.1058265788142636
2023-02-24,-0.01271899925880515,-0.01286667613353672,0.00014767687473156915,0.9890550589214819,0.3251037710673379,2.2614770104014728,2.078731590231267
2023-02-25,-0.010195709104905224,-0.0101971662335082,1.4571286029757269e-06,0.9898951641675017,0.0008401052460196949,2.238419648655989,2.057534418650834
2023-02-26,-0.0016136292458859057,-0.0016422150425045505,2.8585796618644824e-05,0.9917589370595284,0.01672549904998985,2.2348076692463517,2.0541555046780546
2023-02-27,0.013656886870580335,0.01361581310795196,4.107376262837511e-05,0.9673929747771072,0.024365962282421317,2.2653281847627547,2.082124502124422
2023-02-28,-0.007980290504876638,-0.007987110550390853,6.820045514214469e-06,0.9659825436876174,0.007427619741050592,2.247250207759463,2.065494343546277
2023-03-01,-0.009239005045676627,-0.009283512116081787,4.450707040515943e-05,0.986861283288029,0.029361059327677286,2.2264878517510756,2.0463193017822667
2023-03-02,-0.0028237602911243107,-0.003515508074175431,0.0006917477830511202,0.22837823612694125,0.9145383754064234,2.2202007837666304,2.03912544975451
2023-03-03,-0.0035220456509612408,-0.00432048594638681,0.0007984402954255688,0.7135000675242946,0.4884231649083382,2.2123811352519045,2.030315436905926
2023-03-04,-0.01552803241171307,-0.015618535155752823,9.050274403975232e-05,0.6590105633628374,0.05448950416145712,2.1780272092766504,1.9986048838773431
2023-03-05,0.00013071987029625561,-0.0005867963146883251,0.0007175161849845807,0.22672756937144875,0.43228299399138864,2.1783119207109487,1.9974321098969658
2023-03-06,0.005184714066587832,0.005085076143434179,9.963792315365295e-05,0.5509272921496342,0.37511459784799533,2.1896058451676748,2.0075892042671324
2023-03-07,-0.006072876420278346,-0.006112909967795692,4.003354751734635e-05,0.6712337532791042,0.12030646112947,2.1763086394608524,1.995316992209129
2023-03-08,-0.007463004270719116,-0.007464018620433055,1.0143497139391296e-06,0.6694558418041147,0.0032384823489302254,2.1600668387901534,1.9804239090256135
2023-03-09,0.0021124214791317228,0.001996451281209529,0.00011597019792219354,0.24837881841104922,0.4272464742659009,2.164629810376774,1.984377728876126
2023-03-10,-0.005806382852809024,-0.005839580387657126,3.3197534848102114e-05,0.26865640039853583,0.020277581987486706,2.1520611409631227,1.9727897956088774
2023-03-11,0.00012670839102591055,9.500417289593454e-05,3.170421812997601e-05,0.2504574454703592,0.018198954928176633,2.1523338251676836,1.9729772188717067
2023-03-12,-7.42388977465372e-05,-9.792758372140391e-05,2.368868597486671e-05,0.26831562687364086,0.017858181403281655,2.1521740382769208,1.9727840099799252
2023-03-13,-0.006414910954999894,-0.006416085734815732,1.1747798158385926e-06,0.2660729954205712,0.002278851399809758,2.138368033461712,1.9601264586356204
2023-03-14,0.008826899680279502,0.00869242038268716,0.00013447929759234135,0.6758626376262965,0.40998236689049405,2.157243193572595,1.9771647018173093
2023-03-15,0.007822990602468313,0.007079246124112879,0.0007437444783554346,0.9791950298426957,0.5464907711006094,2.174119286803152,1.9911615373693823
2023-03-16,-0.01931259175161476,-0.01931502243048352,2.4306788687613935e-06,0.9800502217237146,0.0030493697697718558,2.132131408597811,1.9527022076123766
2023-03-17,0.02233739157522152,0.022327959056663696,9.4325185578239e-06,0.9809906484429622,0.008985733979021202,2.1797576627614887,1.9963020625538024
2023-03-18,0.02723024485889568,0.02716035723074592,6.988762814976087e-05,0.9413165178282533,0.03967413061470911,2.2391129976515383,2.0505223397132384
2023-03-19,-0.010938385787628025,-0.01098853396862065,5.0148180992625884e-05,0.9314528790557183,0.030378859322869156,2.2146207158611335,2.027990105329884
2023-03-20,0.01058061962814703,0.010395324909407162,0.0001852947187398679,0.8721969418253379,0.13395034886924465,2.238052775276275,2.049071721387851
2023-03-21,-0.006429246853189197,-0.0064628155693036106,3.3568716114414154e-05,0.9005581349393809,0.028361193114043042,2.2236637815135585,2.035828948764246
2023-03-22,0.01910576303025131,0.019043725789326154,6.203724092515606e-05,0.8986793595087494,0.07921796067133371,2.2661485747821093,2.074598717018484
2023-03-23,-0.0031965535004538324,-0.003275038850329707,7.848534987587438e-05,0.9023399932381169,0.05337994643089529,2.258904709622841,2.0678043256214043
2023-03-24,0.012177657974930707,0.012080997216624161,9.666075830654703e-05,0.8295756099251635,0.07276438331295287,2.286412878574588,2.09278546392376
2023-03-25,-0.008033650027018842,-0.008036846743306599,3.1967162877562477e-06,0.8313002599352057,0.0017246500100420847,2.268044637690851,2.0759660678835847
2023-03-26,-0.0009428890652820285,-0.0010044543551348142,6.156528985278566e-05,0.8344248309543665,0.03120688852935219,2.2659061232024005,2.0738808547255867
2023-03-27,-0.001072245868415128,-0.0011094971540779788,3.7251285662850586e-05,0.8010792193459648,0.04714280277603036,2.26347651472358,2.071579889819372
2023-03-28,-0.005704946194325918,-0.005718691577281154,1.3745382955236068e-05,0.8258784745269994,0.025901217445931046,2.2505635029949618,2.059733163351797
2023-03-29,0.008852412637404912,0.008833319402079641,1.909323532527068e-05,0.8079487612807166,0.04118940957223234,2.270486419790157,2.0779274442667393
2023-03-30,0.012110715304705168,0.012106580195324576,4.135109380592563e-06,0.8074867659820051,0.0031647198454244365,2.2979836344234346,2.1030840395108203
2023-03-31,-7.518074787381187e-05,-8.325204935730762e-05,8.071301483495755e-06,0.8025511135001038,0.006687349615118439,2.297810870295197,2.1029089534545604
2023-04-01,0.005464582020593358,0.005459842602889477,4.739417703880446e-06,0.8000782101000904,0.002472903400013486,2.310367446263736,2.1143905053486294
2023-04-02,-0.00019236994299500127,-0.00019413714799208908,1.767204997087822e-06,0.8006429726278549,0.0008687020218857595,2.3099230010098006,2.1139800236061794
2023-04-03,-0.00016465084059777123,-0.000170202281431719,5.551440833947759e-06,0.800154536126278,0.003611105361158047,2.309542670245968,2.1136202193832605
2023-04-04,0.00426330960640337,0.004038791702548165,0.00022451790385520501,0.6800374193447624,0.12205308775050373,2.319388965698426,2.1221566911876435
2023-04-05,0.0012476926284189888,0.0009076144871588596,0.00034007814126012914,0.9879414101854923,0.8736792638264601,2.3222828502133646,2.1240827913445868
2023-04-06,-0.0014453650486539818,-0.0014801033135521675,3.4738264898185654e-05,0.9885940993474132,0.07237575662845565,2.3189263037485777,2.1209389293668583
2023-04-07,-0.0016377500953367056,-0.0016395282061381243,1.7781108014185635e-06,0.9896086672722223,0.0010145679248091746,2.3151284819735345,2.117461590168665
2023-04-08,-0.0004803220378211827,-0.00048054998390892307,2.279460877403846e-07,0.9897368459923146,0.00012817872009234042,2.314016474743255,2.116444044035582
2023-04-09,-0.0006354894927565857,-0.0006547680024277526,1.9278509671166837e-05,0.9888620963181792,0.012136240465528048,2.31254594158749,2.1150582641966182
2023-04-10,-0.0017765313893963908,-0.0017906330583007041,1.4101668904313349e-05,0.9929283505366747,0.02217133705294566,2.3084376311328385,2.1112709709485156
2023-04-11,0.009789098747477177,0.009784662979012624,4.4357684645535215e-06,0.9901739175928077,0.0046375766312847745,2.33103515505639,2.1319290458566194
2023-04-12,0.004841871522051501,0.004816788946162969,2.508257588853206e-05,0.9874529978372486,0.027291458269645907,2.3423217277905586,2.142198098118705
2023-04-13,-0.002556191281344881,-0.0025703369517062367,1.4145670361355386e-05,0.9898316589906865,0.021827634774860903,2.3363343054118757,2.136691927189236
2023-04-14,0.006701025252031181,0.0066994864304397205,1.5388215914603038e-06,0.9910376200470583,0.002271615748543015,2.3519901405896273,2.15100666576147
2023-04-15,0.0029521797015325266,0.00295105568356159,1.1240179709365456e-06,0.9917363513353836,0.0007245973178492864,2.358933638140881,2.1573544062078445
2023-04-16,0.0002747920794638698,0.00027256340288364195,2.228676580227825e-06,0.9903739658940609,0.0013623854413226362,2.359581854420623,2.157942422066027
2023-04-17,-0.0005435573280913309,-0.0005506326197094355,7.075291618104598e-06,0.9855584621664558,0.005160854278483289,2.3582992864124215,2.1567541885769823
2023-04-18,0.0025380549957967537,0.002525387952727734,1.266704306901972e-05,0.9837161270468352,0.01194344855017639,2.3642847796978845,2.16220082962181
2023-04-19,-0.003195193649682581,-0.0032020554336985897,6.861784016008889e-06,0.9927542664981139,0.01777624657579155,2.3567304319837525,2.155277342706572
2023-04-20,-0.007797012062211559,-0.007798363728748989,1.3516665374300553e-06,0.9934001960417089,0.001944660544475054,2.338354976378194,2.1384697060518145
2023-04-21,0.0005133323347706196,0.0005110919143695677,2.2404204010519464e-06,0.9925859579173497,0.0044349894907898795,2.339555329597741,2.139562660627702
2023-04-22,-0.000663092947653935,-0.0007673452184914879,0.00010425227083755287,0.926951012092512,0.06577650907017232,2.3380039869580385,2.1379208774504064
2023-04-23,0.00045160735784700135,0.0004264462349991963,2.516112284780507e-05,0.9269723704621752,0.01429027636684422,2.3390598467612245,2.1388325857593213
2023-04-24,-0.0013002584364933583,-0.001329458710671022,2.9200274177663627e-05,0.990292644432785,0.08084647488339662,2.3360184644620103,2.1359890961475165
2023-04-25,-0.0008759014723506253,-0.000890045234026993,1.4143761676367682e-05,0.990013370816138,0.006710172127679137,2.3339723424495498,2.134087969232557
2023-04-26,-0.008142964281055664,-0.008146452703224304,3.4884221686394394e-06,0.9903724408036059,0.010575804727607892,2.314966889032011,2.116702722526684
2023-04-27,-0.006192302800700892,-0.006204562231794822,1.2259431093930504e-05,0.9901666424628068,0.031786036613126435,2.3006319130815283,2.1035695087585577
2023-04-28,0.010570607125436386,0.010447501397868098,0.0001231057275682888,0.9882424132564999,0.12537925712747255,2.3249509891749542,2.1255465541418257
2023-04-29,-0.00017988867202266246,-0.00018173494034315717,1.846268320494717e-06,0.9893860083276034,0.0011435950711035838,2.3245327568289937,2.125160268065612
2023-04-30,0.00017808799533848907,0.00014781788569665028,3.0270109641838773e-05,0.9866953169580517,0.018767582037073773,2.3249467282077565,2.125474404763204
2023-05-01,0.009447722108575734,0.009437508594313035,1.0213514262698591e-05,0.9858723010001054,0.008484211169553417,2.3469121788131058,2.145533587725149
2023-05-02,-0.0047448996437951824,-0.004754783610871101,9.883967075919082e-06,0.9898507404572319,0.022697986704361243,2.3357763160518368,2.1353320397856597
2023-05-03,-0.004838808307135253,-0.004963963086914414,0.0001251547797791613,0.9918330202300132,0.12712384163306115,2.3244739422101155,2.124732330361858
2023-05-04,-0.00679275335738314,-0.006922845213791627,0.00013009185640848697,0.9905835981787625,0.13240225133210007,2.308684364035018,2.1100231373180245
2023-05-05,-1.3059679229910487e-05,-2.6272594703118123e-05,1.3212915473207637e-05,0.9893916965323306,0.02404552920028019,2.3086542133577805,2.1099677015353238
2023-05-06,0.0021417672848141264,0.0021360400587118237,5.72722610230297e-06,0.9929665271677708,0.003574830635440154,2.3135988134238983,2.114474677068391
2023-05-07,-0.002720466606909496,-0.0027417398447767507,2.1273237867254523e-05,0.9919740033475216,0.014138183259874124,2.3073047451101933,2.108677337595501
2023-05-08,0.0064709223108924485,0.006464754409731923,6.167901160525385e-06,0.9858959749373848,0.014670606991632902,2.322235134863355,2.122309418712423
2023-05-09,-0.002681589110096335,-0.002800174008013078,0.00011858489791674262,0.9166956898746107,0.09025508551053743,2.3160078544146225,2.116366583041183
2023-05-10,0.005472532766010159,0.005445857359747328,2.6675406262830917e-05,0.9891321382066618,0.07243644833205139,2.3286822832842433,2.127892013573361
2023-05-11,-0.004985882612208731,-0.0049865997451741155,7.171329653839267e-07,0.9884126595399091,0.0012451616320099832,2.317071746778658,2.117281067800718
2023-05-12,0.0005940581150879031,0.0005932569465806884,8.01168507214731e-07,0.9897576196775529,0.002058974729873562,2.3184482220530724,2.118537159502055
2023-05-13,6.12693433320602e-05,6.106743972197394e-05,2.0190361008626162e-07,0.9899081888292873,0.0001505691517342516,2.3185902718531874,2.1186665331423415
2023-05-14,-8.17557234341587e-05,-0.00010221417472126127,2.0458451287102576e-05,0.9898367958343808,0.013898937510227378,2.3184007138281646,2.118449975391147
2023-05-15,-0.0018635147103989432,-0.0018649794446538744,1.4647342549311381e-06,0.9884976881681629,0.004023265017751187,2.3140803399933465,2.114499109732515
2023-05-16,-0.0029983482012663778,-0.0029997037967841632,1.3555955177856152e-06,0.9886811832028137,0.003955007418110589,2.3071419213683413,2.1081562387247534
2023-05-17,-0.002183893090686375,-0.0021897962101973143,5.9031195109390725e-06,0.9882076013208121,0.01762277262949766,2.3021033700670324,2.10353980618269
2023-05-18,0.002065204060345266,0.0020647516210724136,4.524392728523878e-07,0.9874717410531296,0.0009908691409894611,2.306857683294229,2.1078830934074957
2023-05-19,0.009820588810865885,0.009819231095141212,1.3577157246728288e-06,0.9869328992802948,0.0036029011346013916,2.329512384047048,2.1285808846232053
2023-05-20,-1.2875513731126937e-05,-1.2919962898202959e-05,4.444916707602322e-08,0.9869644276612568,3.152838096173597e-05,2.329482390378361,2.12855338343715
2023-05-21,0.00021931184317059097,0.00019478268879054376,2.4529154380047193e-05,0.989094743232838,0.01638796031834404,2.329993273455028,2.12896798878841
2023-05-22,-0.002243177262264527,-0.0022479483692069754,4.771106942448097e-06,0.9895242731959436,0.016766374875522204,2.324766685522784,2.1241821786699195
2023-05-23,-0.007454021556318156,-0.00752418300349634,7.01614471781835e-05,0.9898296932031111,0.2237850042017443,2.307437824535487,2.1081994432248417
2023-05-24,-0.0079332660664796,-0.007933869737355381,6.036708757812813e-07,0.9893349241335125,0.0009559002195915225,2.2891323063415885,2.0914732634619306
2023-05-25,-0.0028318860987853597,-0.002920933198226837,8.904709944147719e-05,0.9877346510455723,0.27190791304704365,2.282649744384979,2.085364209773481
2023-05-26,0.002394419929650097,0.0023041431397721793,9.027678987791763e-05,0.9860991861810566,0.2686721750945881,2.2881153664253455,2.090169187411357
