,ret_net,ret_gross,nav_net,gross_exposure
2010-04-28,-0.004830471642438492,-0.004826193667626078,1.069207914498133,0.9999999999999998
2010-04-29,0.0035624579380117783,0.0035650652562552016,1.073016922720522,0.9986844381213471
2010-04-30,0.008767906515913113,0.008769066998438931,1.0824250347889284,0.9976555332051835
2010-05-03,-0.005294788316911509,-0.005284056408694317,1.0766938233607954,0.9984095962213665
2010-05-04,0.0005995621195989398,0.0006030768956622592,1.0773393681916887,0.9999999999999998
2010-05-05,-0.020008018270564077,-0.019996677413842763,1.0557839424293114,0.9989015095392313
2010-05-06,0.002466305605874528,0.0024847038695377933,1.0583878282851171,0.9990272632707773
2010-05-07,-0.01020688444911875,-0.01005230616484545,1.0475849860194573,0.9949586830072505
2010-05-10,0.008375111302196703,0.008387183913702361,1.0563586268758804,0.9954378115566291
2010-05-11,0.003074550080639816,0.0030866476588842003,1.0596064543773263,0.9929742778796582
2010-05-12,0.006389809316097876,0.006520746817525247,1.066377137570904,0.9950347912877368
2010-05-13,0.004789295306578545,0.004924691928616705,1.071484332590915,0.9958082101287516
2010-05-14,-0.010439444602389448,-0.010311061782297461,1.0602986312585039,0.9977273409079952
2010-05-17,-0.005095628625615411,-0.00509374949093285,1.0548957432013621,0.9989946421471445
2010-05-18,0.0015978003250963233,0.0016900487032553728,1.0565812559627918,0.9963336613187994
2010-05-19,-0.011026791476132189,-0.011024910346833243,1.0449305547757004,0.9950301113251239
2010-05-20,-0.01100382347981648,-0.01099804843339919,1.033432323402282,0.9955266304805389
2010-05-21,-0.02015980500417661,-0.020151464518925914,1.0125985292774788,0.9922802867021059
2010-05-24,0.010321185367101011,0.010735880053726167,1.0230497464006056,0.9666041862697905
2010-05-25,-0.00033103593908858443,-0.00028040072983461504,1.0227110801670716,0.8542792453814032
2010-05-26,0.0050974635213263215,0.005099912387697333,1.0279243125910795,0.853144979339264
2010-05-27,-0.002148366314077577,-0.0021399095112291586,1.0257159546244876,0.8403931336127373
2010-05-28,-0.00019760198960921445,-0.00019322411757338444,1.02551327111108,0.8286825034411628
2010-06-01,-0.0038806435048278094,-0.003521142111832106,1.021533619696428,0.9853338514639098
2010-06-02,-0.0028411045153701993,-0.0024717344463128614,1.018631335916906,0.8547656574336476
2010-06-03,0.0005148991620143768,0.0005221749830148929,1.019155828338171,0.8430866799986065
2010-06-04,-0.00573139948701764,-0.005352205713533637,1.0133146391464425,0.9838918877399779
2010-06-07,-0.004180946344758984,-0.004175666585421446,1.0090780250098124,0.9839812159070838
2010-06-08,0.0013380320079375355,0.001719167298951582,1.010428203705782,0.886586926511352
2010-06-09,-0.0016992100673376318,-0.0016926172095486174,1.008711273929723,0.9001715320632709
2010-06-10,-0.0030843677604342006,-0.003069474282810735,1.0056000373968277,0.9323447011670636
2010-06-11,0.0019313887215155925,0.0019357072113158767,1.0075422419674116,0.9368746305771767
2010-06-14,-0.0009525918388773635,-0.0009323636134073445,1.0065824654503892,0.9808709826810887
2010-06-15,-1.1176801494674452e-05,-9.658042055415077e-06,1.0065712150779849,0.9811558458955019
2010-06-16,0.0037177315575718686,0.0037234860320800507,1.0103133766492236,0.9810256679690165
2010-06-17,0.004524440677715127,0.004957519117556279,1.0148844795877752,0.9810243069189926
2010-06-18,0.0031742298309447208,0.003174598973485791,1.0181059561778456,0.9815376353958629
2010-06-21,0.0030990719971532225,0.0031004916565546556,1.0212611398367715,0.9829241187763639
2010-06-22,-0.0064932917557295935,-0.006491894782371755,1.0146297932970223,0.9838152822135701
2010-06-23,-0.007851364659839368,-0.00784882550123768,1.0066635647951099,0.9846870766538667
2010-06-24,-0.0027922926117440435,-0.00242305446178933,1.0038526655606206,0.9828576331252998
2010-06-25,-0.00033976026662714716,-0.0003371950770896587,1.0035115963113153,0.9806599767622917
2010-06-28,0.002917813317896823,0.0029186936616673654,1.0064396558116964,0.9803276562083322
2010-06-29,-0.004299192770534665,-0.004298678306961413,1.0021127777194514,0.9802810582596027
2010-06-30,-0.003502189721301789,-0.003500349570549956,0.9986031886497372,0.9806841377253404
2010-07-01,-0.005473838903235057,-0.005471657104617467,0.9931369956668117,0.9800894945569355
2010-07-02,-0.009004645897296689,-0.00900446856704711,0.984194148693327,0.9796068598501374
2010-07-06,-0.0012911411580988227,-0.0012810337800367015,0.982923415120389,0.9788535561457041
2010-07-07,-0.0028051181348772423,-0.0027962630733508074,0.9801661988234394,0.9776165914578518
2010-07-08,0.008537938289396425,0.008540848782154326,0.9885347973423462,0.9774416768281904
2010-07-09,0.0005408778457318864,0.0005426917912637372,0.9890694739139637,0.9770675077631004
2010-07-12,0.0029833143030978827,0.0029839983788544893,0.9920201790222488,0.9782063006415376
2010-07-13,0.0035008849746165434,0.0035025824414121084,0.9954931275615042,0.9782787963321717
2010-07-14,-0.001192798708170566,-0.0011921785890037764,0.9943057046449562,0.9786774873635151
2010-07-15,-0.0004359843980691718,-0.00043267341583419,0.9938722028708198,0.9791448191168599
2010-07-16,-0.00584051683750883,-0.0058398800527477935,0.9880674755356208,0.9789856663636869
2010-07-19,-0.006365183378085353,-0.006360450191303629,0.9817782448639147,0.9789279044318862
2010-07-20,0.0004775216346031392,0.0004798361088136522,0.98224706521622,0.9781494568213938
2010-07-21,0.01064435817171752,0.010645383426712401,0.9927024547914998,0.9773094375062801
2010-07-22,-0.005026359949444774,-0.005023885761947836,0.9877127749310203,0.9773723734814058
2010-07-23,0.000415886385943498,0.0004177267940630934,0.9881235512273366,0.9787691017630629
2010-07-26,-0.0009515275630626027,-0.0009501325266803159,0.9871833244326326,0.9781103474214488
2010-07-27,-0.0011074804450468816,-0.0011069887160212856,0.9860900382051471,0.9781650380914331
2010-07-28,-0.004540861526294865,-0.004136730622490439,0.9816123398891987,0.9780405100407357
2010-07-29,-0.0003774274783921664,-0.00019980522312423206,0.9812418524189956,0.9778953841393927
2010-07-30,-0.01137055204432553,-0.011370149150566361,0.970084590867995,0.9767522116423881
2010-08-02,0.012079267812984486,0.012638979979348448,0.9818025024423389,0.9767097906106375
2010-08-03,0.00035511996098070147,0.0003559841109351966,0.9821511601086971,0.9742914726125083
2010-08-04,0.001616024936177128,0.0021765815887911126,0.983738340874528,0.9755067175508365
2010-08-05,-0.0009947448864763356,-0.000901002070911562,0.9827597721903124,0.9755411118596725
2010-08-06,-0.0013307009924471676,-0.001327379330050004,0.9814520127861216,0.9760053433198362
2010-08-09,0.008886071077410119,0.008977031048158843,0.9901732651308063,0.9757838446583297
2010-08-10,-0.00434172951445453,-0.004339650654148529,0.985874200641164,0.9754570440088428
2010-08-11,-0.007775202562395538,-0.007774541808617839,0.9782088290301393,0.977372920032254
2010-08-12,-0.015592216613620053,-0.015572188768841947,0.9629563850745457,0.9764353657824019
2010-08-13,0.002226796497875344,0.0027266540370347128,0.9651006929804363,0.7993504298708723
2010-08-16,0.0053400562617283475,0.005415162283407041,0.9702543849791848,0.6503946685510444
2010-08-17,0.008573754964216225,0.008579145152243247,0.9785731083289526,0.646813699423932
2010-08-18,-0.002266133134055055,-0.002171076864601738,0.976355531384073,0.9232656479409802
2010-08-19,0.0012755646984754098,0.0013071097632019204,0.9776009360330679,0.8684598489474951
2010-08-20,-0.0030998689095555363,-0.003083004894657184,0.9745705012855066,0.9072849579826295
2010-08-23,-0.0004950429330600788,-0.0004911317140569434,0.9740880470460763,0.9117894231353618
2010-08-24,-0.00920766103106023,-0.009203986643465733,0.9651189744944686,0.9086680562953324
2010-08-25,0.004585305100509606,0.0045904609452258795,0.9695443394508166,0.9096880435473271
2010-08-26,0.004743414886345227,0.0047467104733078126,0.9741432905035394,0.9040893959288556
2010-08-27,-0.0025232574860989954,-0.0025134130230691177,0.9716852761532433,0.8960208519108522
2010-08-30,-0.0014954367065859678,-0.0014928765331813224,0.9702321823240346,0.889746061982841
2010-08-31,-0.0013522031028584491,-0.0013194748960084488,0.968920231356603,0.9723080278091489
2010-09-01,0.008660618251573507,0.00868170589702339,0.9773116795966089,0.9721608604589921
2010-09-02,0.005310793389927557,0.005320309992119317,0.9825019800045095,0.9720416703174982
2010-09-03,0.00272171364015169,0.0027287176248261295,0.9851760690449637,0.9728001555116945
2010-09-07,0.009497001191042333,0.009499850606365354,0.99453228734607,0.9732609851074969
2010-09-08,-0.0019570671343506455,-0.001952055505236686,0.9925859208924545,0.9674782534189754
2010-09-09,0.004892673260683981,0.0049058299079709445,0.9974423194865364,0.9743318207221929
2010-09-10,-0.006915774189634874,-0.006911189099562944,0.9905442336377819,0.9741602767182753
2010-09-13,0.006831391363034261,0.006835717412697523,0.9973110289601584,0.9745819412682779
2010-09-14,0.00018333794324304137,0.0006781382273273615,0.9974938739129815,0.973983687238803
2010-09-15,-0.0004276244737990991,-0.00042520527315824164,0.9970673211200317,0.9745730654424711
2010-09-16,0.0022568630858916827,0.002258560154762953,0.9993175655512164,0.9747448148148496
2010-09-17,0.006214561458098828,0.006217351474250893,1.0055278859784922,0.9746368437965167
2010-09-20,5.222566422045745e-05,5.540936160161696e-05,1.0055804003402296,0.9752105348766444
2010-09-21,0.009751044301858459,0.00975621306077909,1.0153858593730276,0.9767955151399345
2010-09-22,0.0012298843698377744,0.0012299806060719523,1.0166346665708248,0.9768097025993188
2010-09-23,-0.005023219316936314,-0.00501960845807903,1.0115278876754392,0.9793225386974016
2010-09-24,0.007388950885707914,0.007393408724515869,1.019002017556997,0.9796418926897822
2010-09-27,0.006757301871496661,0.006758310651311172,1.0258877217972937,0.9783460330507904
2010-09-28,-0.001133344042275507,-0.0011318071440233183,1.0247250380597512,0.9802540889069262
2010-09-29,0.0014242205664140415,0.0014310425680639396,1.0261844725338753,0.9820101612600094
2010-09-30,0.0036692874254201048,0.003675450245579114,1.0299498383151051,0.9817155793183044
2010-10-01,-0.0016089960647124107,-0.0016065644840023018,1.028292653078405,0.9820862785690186
2010-10-04,-0.0033004996475916744,-0.0033002216908064835,1.0248987735392985,0.9830338467415691
2010-10-05,0.004736480467486032,0.004737876950464506,1.0297531865613179,0.9826179488499753
2010-10-06,0.008409806898428043,0.008410513600146673,1.0384132120133394,0.9817659970813899
2010-10-07,0.00418392409913986,0.004185634100798265,1.0427578540759472,0.9829882311035315
2010-10-08,-0.005415075965519082,-0.005414432779318253,1.0371112410824843,0.9851670680145319
2010-10-11,0.0008878990714001434,0.0008885430137377577,1.03803209119038,0.9862581815274626
2010-10-12,-0.0010098766659852464,-0.00100897737562397,1.0369838068029429,0.9848467209028632
2010-10-13,0.007170535731447528,0.007172250699569248,1.044419536242556,0.9850768941516589
2010-10-14,0.0014036070356416041,0.0014043242295589758,1.0458854908517874,0.9848145488774175
2010-10-15,0.0024035415765836024,0.0024050641680409984,1.0483993201133952,0.9866747802139579
2010-10-18,-0.004675732991644018,-0.004673225566710794,1.043497284823924,0.9870414608041
2010-10-19,-0.007301537328101246,-0.007299759813694162,1.0358781504470098,0.9876677606785209
2010-10-20,-0.0005737890184397987,-0.000572678230933852,1.0352837749398416,0.9864458077901377
2010-10-21,0.011361909630707202,0.01136690715662853,1.0470465756328455,0.9845424239238252
2010-10-22,-0.0012037296006690702,-0.0012013857203068004,1.0457862146764771,0.9843938955000062
2010-10-25,0.008421303003153352,0.008430011062475649,1.0545930972667885,0.9873498978021858
2010-10-26,-0.00858210423852416,-0.008579261013432028,1.045542469376817,0.9870350756341653
2010-10-27,-0.0008720745352410441,-0.0008629653456491001,1.0446306784137604,0.989245506071689
2010-10-28,0.006067261990876714,0.006068099684552481,1.0509687264234042,0.9869730187092078
2010-10-29,-0.0017592468231339405,-0.0017585640778009421,1.0491198130302308,0.9867445670937649
2010-11-01,0.006496288978754278,0.0064969108733823645,1.055935198509012,0.9883539086636596
2010-11-02,0.00010615599135018224,0.00010655212331305727,1.0560472923568114,0.987884815594258
2010-11-03,0.003013932961353388,0.0030154456081028123,1.0592301480999937,0.9896106448334708
2010-11-04,0.00959994004213763,0.009603048056723929,1.0693986940125781,0.9896390891832015
2010-11-05,0.005392816921183578,0.005394242494806367,1.075165765385141,0.99044416053918
2010-11-08,1.7545749174961636e-05,2.1812058043749915e-05,1.0751846299739818,0.9930221194002814
2010-11-09,0.0037510597403746055,0.0038181674392361734,1.079217711752947,0.9944821259331693
2010-11-10,-0.009038043362895324,-0.009038008136172743,1.069463695276119,0.9944880291868957
2010-11-11,-0.004736965625599199,-0.004736593112854891,1.0643976825137698,0.9954657229737792
2010-11-12,-0.0016891047980747444,-0.001686714060205677,1.062599803281176,0.9931446667994623
2010-11-15,-0.0043383181826725506,-0.004337087708161511,1.0579899072336971,0.9919385646593675
2010-11-16,-0.009202221293193076,-0.009202066106061724,1.048254049981368,0.9915109673701412
2010-11-17,-0.006968016758902187,-0.0069577208482953035,1.0409497981935107,0.9904133336810761
2010-11-18,0.008246554270425331,0.008248953623097773,1.0495340471971017,0.9880901619189657
2010-11-19,0.0023437321583965583,0.002344445355104419,1.0519938738948498,0.9863200336266862
2010-11-22,0.0001986188930603757,0.000200898891010534,1.0522028197535889,0.9884051679569106
2010-11-23,-0.004468219605753671,-0.004468001652594703,1.0475013464851366,0.9890025344792922
2010-11-24,0.0019941123467464203,0.001994256271807912,1.0495901818533961,0.9890533920781366
2010-11-26,-0.0007152190233996739,-0.0007134643539611108,1.048839494988561,0.9879228878920502
2010-11-29,-0.0034217024070326892,-0.003420948004388969,1.045250678363968,0.9884257883204945
2010-11-30,-0.004310873236765924,-0.004310291919028598,1.0407447351888972,0.9882458958477817
2010-12-01,0.015818860629459763,0.015820009577487214,1.0572081311056944,0.9873867310839086
2010-12-02,0.007837509176323887,0.007840616294759246,1.0654940095345196,0.9863048076011672
2010-12-03,0.006398179312731124,0.0064047654301449194,1.0723112312641623,0.990255330863642
2010-12-06,0.004465878818985069,0.004466602447426045,1.0771000432792248,0.992223464444928
2010-12-07,0.008343994709502022,0.008344692236111438,1.0860873603419512,0.99379752974727
2010-12-08,-0.008879369167597437,-0.00887794881008506,1.0764435897212135,0.9948953499225862
2010-12-09,0.005915979196480942,0.005916750198137544,1.0828118076041893,0.9969430160061069
2010-12-10,0.0003829962529464363,0.00038380867180207276,1.0832265204691478,0.9947641080994496
2010-12-13,0.006983887620237211,0.006984422465472871,1.090791652755365,0.9962010019559245
2010-12-14,-0.0015399252234468658,-0.001539883407153242,1.0891119151757618,0.996294843931637
2010-12-15,-0.0008485667293502173,-0.0008479359279199422,1.0881877310400048,0.9979986029755891
2010-12-16,-0.0010188525720130658,-0.0010186205530460094,1.0870790281714016,0.9976210399990583
2010-12-17,0.0026561873374600655,0.0026579658115112145,1.0899665137208487,0.9974136539955167
2010-12-20,0.002612861638113356,0.002615896808215543,1.0928144454113782,0.9971646751488701
2010-12-21,0.00283428580188947,0.0028354425294647738,1.0959117938781073,0.9978175375433377
2010-12-22,0.000829313037179369,0.0008306702323328079,1.0968206478163691,0.9984558740626709
2010-12-23,1.0617923924498132e-05,1.1400552664819612e-05,1.0968322937745665,0.999150650932718
2010-12-27,-0.0018900322595192859,-0.0018898271801423628,1.09475924535605,0.999355205708831
2010-12-28,0.005005822468315157,0.005006811101703814,1.100239415783849,0.9993580165322963
2010-12-29,0.0015149062352266417,0.0015150727308631858,1.101906175335062,0.9988917474190623
2010-12-30,-0.0012139362711574063,-0.0012132851331094346,1.1005685314614104,0.9999999999999993
2010-12-31,-0.0018922894569701604,-0.0018918101909767106,1.0984859372326528,0.9999999999999999
2011-01-03,0.008249755363913803,0.00825073047152205,1.1075481774855218,0.9997008502450051
2011-01-04,0.0011440069943101593,0.0011441654290326993,1.1088152203471007,0.9992341091865451
2011-01-05,-0.006038628011312723,-0.006037489871672883,1.1021194976981428,0.9999999999999996
2011-01-06,0.005713376355029146,0.005721817526953754,1.108416321176708,0.9999999999999997
2011-01-07,-0.001459286578189601,-0.001458805375185228,1.1067988241161686,0.9985191906895745
2011-01-10,-0.0039752017201301875,-0.0039747294258653905,1.102399075526704,0.9999305966424913
2011-01-11,0.005105338975151002,0.00510617011580935,1.1080271964931607,0.9995676560024869
2011-01-12,0.0032010861814630327,0.0032033255981096516,1.1115740870405402,0.9985826312097612
2011-01-13,0.0012015560655577679,0.0012021790795781534,1.1129097056271406,0.9998485580931414
2011-01-14,-0.004052592495117219,-0.004051928228037632,1.108399536106373,0.9999999999999998
2011-01-18,0.00707230742184973,0.00714675793510796,1.1162384783719528,1.0
2011-01-19,0.002733322752295497,0.002733667427949696,1.1192895184018745,0.9989991212641822
2011-01-20,-0.008207409488378599,-0.008207060298954887,1.1101030509883003,1.0
2011-01-21,0.006390752152028039,0.0064722442661485505,1.1171974444503767,1.0
2011-01-24,-0.005697254448230674,-0.005616210980606148,1.11083248634043,0.9982025447333581
2011-01-25,0.0013256036384631503,0.0014149510070741137,1.112305009926046,0.9997740959708931
2011-01-26,0.005894568557471283,0.005896684457598196,1.118861568063874,0.9985918883656884
2011-01-27,0.0005451660632613211,0.0006371810983851363,1.1194715334202698,0.9989283925648923
2011-01-28,-0.0003787525816298524,-0.00028563031894684445,1.1190475306869256,0.9999999999999999
2011-01-31,-0.014523103299527683,-0.014426575872798608,1.1027954878016781,1.0
2011-02-01,0.005836598009762904,0.005836624923790552,1.109232061750957,0.9999321191420508
2011-02-02,0.0065940303339546225,0.006595204578476197,1.116546371613538,0.9969917524190274
2011-02-03,-0.0005698190759331644,-0.0005693471200431278,1.1159101421918287,0.9981815955972149
2011-02-04,0.005099820754302137,0.0051003377907880955,1.1216010838949146,0.9994971368536
2011-02-07,0.0030107519815782443,0.0031115529961474155,1.1249779465807916,0.9993823056183834
2011-02-08,0.003005760724643362,0.003106901107701069,1.1283593611087142,1.0
2011-02-09,0.002308830419397112,0.002308830419397112,1.1309645515256532,1.0
2011-02-10,-0.004061299210203977,-0.004061299210203977,1.1263713660857735,1.0
2011-02-11,0.0009446645353374768,0.0009446645353374768,1.1274354091689343,1.0
2011-02-14,0.007967954819250623,0.007968274816264338,1.1364187635708156,0.9991933297185576
2011-02-15,-0.0013807908528203064,-0.001380717718959557,1.1348496069371037,0.9993795268242555
2011-02-16,0.003856059362912807,0.0038563022939262677,1.1392256543894315,1.0
2011-02-17,-0.0010917444587138368,-0.000991782285258178,1.1379819110940272,0.999728006379723
2011-02-18,0.0073520395052557455,0.007352121768296775,1.1463483990606569,1.0
2011-02-22,-0.0043140550642805295,-0.004313649280494816,1.1414029889442594,0.9997719741819051
2011-02-23,-0.007006349627654403,-0.007005540047684204,1.133405920537666,1.0
2011-02-24,-0.005023881705898498,-0.005022978151187829,1.1277118232681198,0.9990096801360905
2011-02-25,0.0027509360959321535,0.0027562955869984136,1.1308140864285574,0.9974105579704058
2011-02-28,0.006487272408808661,0.0064883675958904395,1.1381499854509376,0.9962703963069162
2011-03-01,0.006273578615772393,0.006274539277756532,1.1452902588612042,0.9968862163569849
2011-03-02,-0.012367606127269528,-0.012361730786683331,1.1311257600382103,0.998336920984733
2011-03-03,0.007318202496096514,0.007320055923522865,1.139403567398721,0.9997403006301677
2011-03-04,0.006087128736081621,0.006094792888420762,1.1463392635958276,0.996895393386862
2011-03-07,0.0004929582283857312,0.0004949172735889,1.1469043609683387,0.9985704519745839
2011-03-08,-0.007798439907548385,-0.007797724904650157,1.137960296229622,0.9999481027988525
2011-03-09,0.003913694489126216,0.00391872257842436,1.1424139251698204,0.9999999999999998
2011-03-10,-0.007478797847344201,-0.007476982562555229,1.1338700423654844,0.9982533686714308
2011-03-11,-0.009355678007386166,-0.009355234704079894,1.1232619193468916,0.9991139638153194
2011-03-14,0.0033616733850450656,0.003362983324884348,1.1270379590455946,0.9974708211873877
2011-03-15,-0.02376426888978051,-0.023762020755933016,1.1002547259378455,0.995430709475719
2011-03-16,0.007929266853918407,0.007932723567279814,1.1089789392670915,0.9961590737569386
2011-03-17,-0.0023643689606497958,-0.0023600963961000463,1.106356903885074,0.9910119493885522
2011-03-18,0.007414697690423544,0.007415413102263636,1.1145602058650947,0.9927157220791586
2011-03-21,0.0049282208981441,0.004929692761948688,1.1200530047638788,0.9922070214619151
2011-03-22,0.0020400420785370087,0.002041735959851177,1.1223379600237888,0.9938001463956894
2011-03-23,-0.002785230653611547,-0.0027840222500124115,1.1192119899338187,0.9948615963069564
2011-03-24,0.01005354277631385,0.010054590696858342,1.1304640355503814,0.9953032535145594
2011-03-25,0.005961640507885329,0.0059621223185442026,1.137203455737426,0.9946995137882627
2011-03-28,-0.002442614379661193,-0.0024384839278204107,1.1344257062238414,0.9968687228064936
2011-03-29,-0.0033805110050174093,-0.003379584778413319,1.130590767639577,0.9981633370755117
2011-03-30,0.012416217405742605,0.012419236801868731,1.1446284284075152,0.9976388748990906
2011-03-31,0.0017753650648829474,0.0017758917091391796,1.1466605617315817,0.9969163099457041
2011-04-01,0.0024867471826017992,0.0024883770783229865,1.1495120166528683,0.9995874354806782
2011-04-04,0.004005365100773201,0.004008368542289592,1.154116231967289,0.9999724510596446
2011-04-05,-0.0032407528925756835,-0.00323632329431198,1.1503760264501726,0.9999999999999998
2011-04-06,0.008762902310711224,0.00876494745085083,1.1604566591905396,0.9999999999999998
2011-04-07,-0.0006209274521750286,-0.0006203572162185671,1.1597360997937889,0.9993160670990031
2011-04-08,0.003918953976587999,0.003924839454205527,1.1642810521938685,0.9999999999999996
2011-04-11,-0.005306990716005036,-0.005306643361290221,1.158102223459055,0.9998683078480564
2011-04-12,-0.006557827969601733,-0.006557058224877252,1.1505075883063973,0.9999999999999996
2011-04-13,0.0027765977908349067,0.0027782484200088256,1.1537020851344277,0.9988594246358976
2011-04-14,-0.006477593647250967,-0.006471993363839627,1.1462288718369407,0.9974522993081603
2011-04-15,0.008883049574992122,0.008883852099186629,1.1564108797297554,0.9980444484741932
2011-04-18,-0.005213976333821257,-0.005212470979514985,1.150381380770671,0.9966800010334171
2011-04-19,0.0009748742638912949,0.0009768598701342644,1.1515028579724442,0.9985474125552976
2011-04-20,0.012939716405322382,0.012940372161668583,1.166402978394526,0.9974475085497823
2011-04-21,0.004445677934159909,0.004446452763992061,1.171588430377913,0.9976534208161513
2011-04-25,0.0007816340446503568,0.0007861732951832153,1.1725041837814147,1.0000000000000002
2011-04-26,-0.0010535898361673614,-0.0010533622152748387,1.171268845290519,1.0
2011-04-27,0.008110992929015055,0.008111366743580557,1.180768998612646,0.9999999999999998
2011-04-28,0.005716327152902834,0.005722017625118957,1.1875186605007213,0.9997792652352522
2011-04-29,0.004789361050992391,0.004792659447255005,1.1932061161206502,0.9999999999999993
2011-05-02,0.005738046875869361,0.005740104583441467,1.2000527887475245,0.9999999999999996
2011-05-03,-0.004955970341090107,-0.00495567425386259,1.1941053627187495,1.0
2011-05-04,-0.000144096656980235,-0.00014334063918721406,1.1939332961278994,1.0
2011-05-05,-0.010386988908939156,-0.010386454810844232,1.1815319242230058,0.9989648978386336
2011-05-06,0.0025827265642283234,0.0025831848118943214,1.1845834981101804,0.9989349902799851
2011-05-09,-0.002452660509763508,-0.0024482482392625534,1.181678116943848,0.9967613112859092
2011-05-10,0.00557322442226612,0.0055746958902934424,1.188263874284457,0.9972990479030378
2011-05-11,0.003214504839273023,0.003214939604338096,1.1920835542586776,0.9967808092482955
2011-05-12,-0.008374759446268884,-0.008374357723497775,1.182100141251908,0.9979624819764117
2011-05-13,0.006509739602471033,0.0066137051437789645,1.1897953053555024,0.9986477794051325
2011-05-16,-0.009012069421789058,-0.0089092369584768,1.17907278746592,0.9968632534044719
2011-05-17,-0.003501411631491179,-0.0033974701738579056,1.174944368293512,0.9985222805666553
2011-05-18,0.004645920656634733,0.00464773937076802,1.1804030666045633,0.9966186875488354
2011-05-19,0.0023708580260019554,0.002371210213956732,1.18320163468894,0.9957681970780483
2011-05-20,0.0005269717724693971,0.0005276144540173178,1.1838251485515607,0.9969290822458647
2011-05-23,-0.009306054662595329,-0.009297146625504403,1.1728084070081848,0.9975242544922238
2011-05-24,0.00314562860200028,0.0031476551438631693,1.176497626677936,0.9976568079201757
2011-05-25,-0.003715656409847658,-0.0037113824390460825,1.1721261657301996,0.9952999785018739
2011-05-26,0.0014728455552035513,0.0014742318734133255,1.1738525265435331,0.9960937476993955
2011-05-27,0.005532048975463061,0.005533818948559166,1.180346336210343,0.9951571445465388
2011-05-31,0.006876034658625146,0.006881009294247833,1.1884624385273066,0.9955283161676086
2011-06-01,0.0024531434393878677,0.00245369167875915,1.1913779073613389,0.996924072484932
2011-06-02,-0.012087731049314992,-0.012087133880771669,1.1769768516390593,0.9986753268331737
2011-06-03,-0.010541595495937936,-0.010540855769314999,1.1645696377609978,0.9993021250858213
2011-06-06,-0.000960036203229443,-0.0009542131681914498,1.1634516087475653,0.9962146585817118
2011-06-07,-0.0009148930401948064,-0.0009098512830087657,1.1623871749681187,0.993549048606573
2011-06-08,-0.0029703296622059054,-0.002969713779072634,1.1589345018633432,0.9933101982983186
2011-06-09,0.0014882090813521198,0.0014937876845251962,1.1606592387137087,0.9930831059561334
2011-06-10,-0.001413964499201103,-0.0014111662782825495,1.1590181077544979,0.9923417037331863
2011-06-13,-0.005497139093485109,-0.0054959898472544426,1.1526468240043035,0.9927169013591433
2011-06-14,0.003934477531983353,0.003936524792043009,1.1571818870356605,0.9923628025195247
2011-06-15,-0.0035559613397255123,-0.00355442041387721,1.1530669929823312,0.9909869243468714
2011-06-16,-0.002025466368024544,-0.00202133072465932,1.1507314945679663,0.9919709137831695
2011-06-17,0.007038299062534397,0.007040980891448214,1.1588306869674128,0.9910790275225998
2011-06-20,-0.004530422006551604,-0.004525264218066765,1.1535806949213083,0.9905721821631376
2011-06-21,0.00854387146292852,0.008545415440850553,1.1634367401008316,0.9923337452122396
2011-06-22,0.003136029950105944,0.0031381093050587795,1.1670853125628415,0.99118818467421
2011-06-23,-0.011005131616972521,-0.011003365455806706,1.154241385089852,0.9933353813170769
2011-06-24,0.004811705965558006,0.0048154246279626944,1.1597952552481827,0.9941320641029141
2011-06-27,-0.00973821940169848,-0.009734922150123494,1.148500914591527,0.9913444292385123
2011-06-28,0.007302226666871879,0.007305401822384474,1.156887528596984,0.9925480133895296
2011-06-29,0.00960041536411074,0.009710053246927709,1.1679941294010745,0.9901009698936752
2011-06-30,0.0068988701433988905,0.006899767770055788,1.1760519692280649,0.9919270236191465
2011-07-01,0.001145312908949161,0.0011471564567691775,1.177398916730017,0.994015055875529
2011-07-05,0.013509378899053674,0.013509879273600266,1.193304844811458,0.9954995863449685
2011-07-06,0.0009480672097177522,0.0009487069775154026,1.194436178006021,0.99574535963826
2011-07-07,0.00790397714633192,0.007905068889143826,1.2038769742597326,0.9986306737054698
2011-07-08,-0.0038032543987187887,-0.00380242320177833,1.199298323861863,0.9988346403252011
2011-07-11,-0.00501995847529155,-0.005019549357353742,1.1932778960765897,0.9999999999999997
2011-07-12,-0.0024557768499474694,-0.0023389146259340573,1.190347471843851,0.9991806713703675
2011-07-13,0.0034729848769926275,0.003474615619822054,1.194481530611931,0.9981041692511449
2011-07-14,0.0009126995685999251,0.0009150745382781661,1.1955717333896212,0.9975120107800436
2011-07-15,-0.004092098012798273,-0.004090277091274539,1.1906793366752597,0.9983903384832234
2011-07-18,-0.004006834878002911,-0.0038930471588277922,1.1859084811805518,0.9986229780669998
2011-07-19,0.0008255307861345639,0.000828246338611817,1.1868874851413043,0.9975823908037826
2011-07-20,0.007730630142639243,0.007733350785351935,1.1960628733098588,0.9967437625267137
2011-07-21,-0.0009290996211942077,-0.000819409613613644,1.1949516117473422,0.9969232922088124
2011-07-22,0.006509663047340431,0.006619338406933036,1.2027303440976937,0.998614545048209
2011-07-25,-0.004781632513519056,-0.004781317555112252,1.1969793295793603,0.9984036618340795
2011-07-26,0.001819735102120057,0.0019279471900334399,1.199157514881908,0.9998542064927942
2011-07-27,-0.003892872146716754,-0.003786808076805133,1.1944893479926981,0.9988023254542878
